Date,Open,Close,High,Low,Volume
2016-08-31,233.34473092458379,232.27102661132812,235.33875739986632,229.42241318168823,23295502
2016-09-01,230.73715776975035,225.5220184326172,235.06484256195037,224.75507843327753,42621045
2016-09-02,225.93832431960536,222.04888916015625,226.25605908855616,219.6275694270055,28124615
2016-09-06,223.4841766357422,223.4841766357422,224.60170444468378,222.41047229951775,11510431
2016-09-07,223.94430904895532,222.99111938476562,225.05088084801332,221.9831503866944,12927438
2016-09-08,224.17438357318355,226.4423065185547,227.00108498209235,223.54988453592594,12206479
2016-09-09,226.79289957444357,228.88552856445312,230.05783552295614,225.69728368067862,15269894
2016-09-12,225.78495913721363,229.31285095214844,231.394524338763,225.51106244283108,33684893
2016-09-14,229.64155829479017,228.9293975830078,232.05190788976097,228.0857810756992,18604842
2016-09-15,229.42237877868652,233.36660766601562,234.50604701607628,229.42237877868652,31371009
2016-09-16,233.80487805536353,235.67837524414062,239.6883396913364,232.07379251404612,39324529
2016-09-19,235.02101787319174,237.17938232421875,238.40648339133926,234.68138597373326,16678060
2016-09-20,237.52997687173615,235.382568359375,237.69431488217413,234.25408476638174,11531268
2016-09-21,235.33873119316556,234.95526123046875,237.7271686484949,234.24311526602497,10943394
2016-09-22,237.31086179893705,238.61463928222656,240.1156370072581,236.43436314688145,18761415
2016-09-23,238.62558332133827,241.6494903564453,243.10666453937648,238.62558332133827,31085948
2016-09-26,241.78097228034986,242.6136474609375,247.51106648279213,241.09073800389322,38213411
2016-09-27,244.76103749945872,243.33673095703125,246.7221961335355,242.482158733435,19374535
2016-09-28,242.767028746572,238.98715209960938,242.78894048138756,238.0339623804813,24820234
2016-09-29,239.94035779337466,234.99911499023438,243.39154402054953,233.8925430537248,21260295
2016-09-30,234.02400381284568,237.46424865722656,239.8417450815078,233.65148968422855,11199883
2016-10-03,238.187344467522,238.99810791015625,242.7779845562196,235.831774466108,18125170
2016-10-04,239.51302794614153,240.2361297607422,242.85465498462315,239.2829401228651,13113580
2016-10-05,241.91248818866015,238.71327209472656,242.46029625822058,237.92443491058395,10789932
2016-10-06,239.28294357948988,243.40248107910156,246.7879316323841,239.28294357948988,21111045
2016-10-07,244.10367256474555,243.008056640625,246.08672831846198,242.46024867856474,15280380
2016-10-10,244.10366764461986,240.2361297607422,245.8566647897398,239.7211894091451,11553662
2016-10-13,238.62559254856615,231.64651489257812,238.63654841591426,230.51801667374394,21938040
2016-10-14,232.92836263807334,236.13851928710938,237.0917089274334,232.6325396151943,15265659
2016-10-17,236.6535055852857,232.41346740722656,236.82881411067817,231.99712977199536,9826781
2016-10-18,233.58575678515973,236.89453125,237.2560895145031,232.7202286021685,11073137
2016-10-19,237.62856792422673,238.26402282714844,239.87459375908222,236.96024542084314,17073242
2016-10-20,239.71025688679038,238.30787658691406,240.5977114122487,237.54093660440458,10125508
2016-10-21,240.37861498869248,233.1913604736328,240.37861498869248,231.92043584627356,43608816
2016-10-24,234.46227088785596,232.994140625,235.3387696236295,232.41346496643155,10513017
2016-10-25,233.3666569993708,232.45729064941406,233.42143634246122,231.00011624122527,7658966
2016-10-26,231.4054887343722,230.9672393798828,232.15051702520236,230.53994589357248,10945927
2016-10-27,230.32081815122373,229.794921875,230.93436136893033,228.63357064569894,12842476
2016-10-28,230.07978383884708,231.16444396972656,231.83276651068758,228.7212123947254,8127969
2016-11-01,230.3646548876319,230.29891967773438,231.38357989569866,229.51006790430898,10223897
2016-11-02,228.1076652670801,224.32777404785156,228.5130469825886,223.72518672187593,7039997
2016-11-03,224.34970081286377,224.37161254882812,226.73815316961262,223.63755476669553,7311872
2016-11-04,223.56084968743372,220.33973693847656,225.01802391976943,219.12359178665108,11535892
2016-11-07,222.19131071770468,219.37557983398438,222.75007454776068,218.91541880441028,9506040
2016-11-08,220.3725909470874,219.89051818847656,220.3725909470874,218.75106417800762,13432073
2016-11-09,208.16743216884407,220.13157653808594,221.0957221835673,203.78495329186768,21640144
2016-11-10,223.19927178056398,221.4024658203125,225.46720924769633,220.6574376551577,9764091
2016-11-11,218.65247790372766,219.50706481933594,222.95826545678722,218.04989056675313,14775330
2016-11-15,218.3566838289084,215.92440795898438,219.123609227993,214.64252750135094,14487470
2016-11-16,218.02796104093773,216.17636108398438,218.42238686421257,214.89449544249757,16550762
2016-11-17,216.05586996950544,214.24810791015625,218.71821896735528,213.51403551681352,12628378
2016-11-18,215.83675922954495,216.3845672607422,217.52400679544624,215.17937789024649,18163751
2016-11-21,216.39555019860515,217.26109313964844,217.7102837870129,215.44236030197857,13232434
2016-11-22,218.61962584316345,219.44134521484375,220.8327697343284,217.65548018453205,17646355
2016-11-23,220.21921969799195,221.09571838378906,221.4244090477947,219.02500084340545,13107911
2016-11-24,220.33973729101714,216.3516845703125,220.33973729101714,215.22320098237498,18913793
2016-11-25,216.93235424096343,217.74310302734375,218.22517580329654,215.69431201370156,10454964
2016-11-28,217.58974235269815,216.19830322265625,219.25507818511412,215.63953932248594,8312777
2016-11-29,216.71323417299962,218.61961364746094,220.06583205473066,216.50507268829878,9885281
2016-11-30,219.11261840029326,216.94329833984375,219.11261840029326,216.19827016863738,27596098
2016-12-01,219.123613421117,218.63058471679688,222.41047632569368,218.02799732870065,12627845
2016-12-02,218.2251599718753,217.97317504882812,220.21918613311286,217.32676431455627,12481430
2016-12-05,218.02797065963586,217.77598571777344,219.05785141581208,216.16541475395832,3987213
2016-12-06,218.24710803538363,220.26304626464844,220.55886932914308,217.9403437301729,6726369
2016-12-07,220.00006515481584,218.93731689453125,220.78890213683894,218.32377376910785,4930865
2016-12-08,220.23018122484893,223.5170440673828,223.90051408068845,220.0767990704576,8750556
2016-12-09,223.94431471865443,225.46722412109375,226.10267903753314,223.5718006115034,8239158
2016-12-12,223.61562541721193,225.08375549316406,228.26104472169098,223.61562541721193,9023848
2016-12-13,225.25903839411248,227.84469604492188,228.10765147029963,225.1604355948428,10365823
2016-12-14,227.8447099038759,232.1614532470703,233.24611335966333,227.49412215181422,24139260
2016-12-15,230.60568174640076,230.7261962890625,233.9363532348296,229.78396242814503,19331986
2016-12-16,230.51801667374394,231.64651489257812,232.7092632799974,230.51801667374394,14942206
2016-12-19,231.17540828265783,232.8297882080078,233.7939338323073,231.03296737345144,15009634
2016-12-20,231.1096619157531,231.81085205078125,232.49013045119372,230.77001540188377,11688169
2016-12-21,232.29292004340624,232.983154296875,233.87060878513904,231.65746512534565,20367894
2016-12-22,231.83278303109483,230.81385803222656,232.8517080299631,230.2879617304664,28892834
2016-12-23,230.51800132189487,231.6793670654297,234.23215712416223,230.51800132189487,10265033
2016-12-26,231.0329496210431,229.52099609375,233.58573976751669,228.9074529147019,15321770
2016-12-27,229.60867349698816,233.3009033203125,233.82679959968016,229.4224091178969,17442849
2016-12-28,234.00210644555725,230.01405334472656,234.36366472868957,229.44433356279757,9637310
2016-12-29,230.0797745544613,233.46522521972656,234.1992975630118,229.97020125719018,8772325
2016-12-30,233.3228144939191,237.17938232421875,237.7491167005445,232.9503003639605,15711974
2017-01-02,237.52996765259263,237.77101135253906,238.84471556704645,234.97717751957185,7097888
2017-01-03,238.81188954165657,238.71327209472656,240.37862266842532,236.89455398453097,6434204
2017-01-04,239.48018603578305,233.83775329589844,239.50209777108125,233.21325421257254,10392483
2017-01-05,234.68139040210534,236.08377075195312,236.6315787758402,234.18836171787427,8734164
2017-01-06,235.38255225959153,235.54689025878906,237.74909258466207,235.1415085667766,7845839
2017-01-09,235.99609296666463,236.14947509765625,237.9682074458574,234.68135973208618,5228980
2017-01-10,236.65346498579555,238.8118438720703,239.80884237359842,236.65346498579555,11349916
2017-01-11,239.94033043518084,237.9791717529297,240.09371257161257,237.52996658319685,11475958
2017-01-12,238.18733569952568,237.3765869140625,238.92140804330162,236.609646969281,4371992
2017-01-13,237.65047749973726,238.93235778808594,240.48813474446288,237.65047749973726,7234429
2017-01-16,238.83376725026284,235.83177185058594,239.71025126028096,235.3277873282119,12013154
2017-01-17,233.36664390193826,228.16246032714844,234.0240106094572,227.55987295964547,39234251
2017-01-18,228.45824549289813,226.2560577392578,229.6415229986983,225.42338260117535,15867619
2017-01-19,226.82577677942345,226.508056640625,229.04989088764037,225.91641057579744,15284274
2017-01-20,226.56285777638678,224.77699279785156,227.32978315736966,224.36065518996853,8784907
2017-01-23,223.90050227358637,222.607666015625,225.91642579269003,221.9283875975284,13708502
2017-01-24,222.84868535220502,225.1056671142578,225.43434312766897,222.84868535220502,9419288
2017-01-25,226.13557227136934,222.91445922851562,226.2889544275069,222.6624596303907,23856654
2017-01-27,223.56083263134082,224.6235809326172,225.4562560382322,223.28692134251415,21861796
2017-01-30,224.59074158438614,228.94033813476562,229.30189640075304,224.55787398087153,15678126
2017-01-31,229.3895276015269,229.02796936035156,230.91243700850686,227.95426513123775,15125194
2017-02-01,229.22518583889223,230.00306701660156,230.2769783165975,226.8367337165789,11312284
2017-02-02,230.079778416935,228.6554718017578,230.25507229179027,227.50507649336802,9099129
2017-02-03,229.20327308059305,226.49710083007812,230.17837448559214,225.71920502852015,13219481
2017-02-06,227.23118183462378,228.25010681152344,228.96225285762426,226.14652164983733,9991907
2017-02-07,228.32677633123987,225.89450073242188,228.40346739986748,225.083751951033,9905562
2017-02-08,225.89450598478214,224.63455200195312,227.5050769727125,223.94431774093013,16230826
2017-02-09,225.2590747507581,226.29991149902344,226.57382283519578,224.99613391026708,9861688
2017-02-10,226.79292725732088,225.7301788330078,226.91344180233384,224.722209747337,12518554
2017-02-13,226.35466295953427,225.6644287109375,226.57379492694608,223.94431370928484,8565757
2017-02-14,226.79291008225553,230.0359344482422,230.71522745061657,225.67538240393077,18244623
2017-02-15,230.71521110789945,230.36460876464844,231.72318004583713,229.03890508182786,15236663
2017-02-16,230.63853673918584,233.9144287109375,234.3417221479759,230.63853673918584,19655195
2017-02-17,233.69531943872084,235.66741943359375,236.2590655221144,231.93136629510505,14847356
2017-02-20,234.5827898097771,235.64553833007812,236.40152252627544,233.69534981629198,11650581
2017-02-21,235.60170388480802,238.4503173828125,239.05290476157148,235.13058692454322,14186476
2017-02-22,239.50211128614956,264.5917663574219,265.5011180509392,239.28297929347514,127323130
2017-02-23,265.9283867599504,259.1684265136719,267.76903096665285,258.42339828626336,62249698
2017-02-27,260.866627790657,271.47222900390625,275.3945172115851,260.8337748164993,83422197
2017-02-28,269.96027633993856,271.2859802246094,273.4662710516185,269.1933363399269,36111716
2017-03-01,271.7352042077973,270.50811767578125,272.67743815756904,269.5220602518181,24385665
2017-03-02,271.2530689376841,271.0010986328125,274.93435713968313,268.8756019997644,18063590
2017-03-03,272.052902055084,275.7779846191406,282.18735700396303,272.052902055084,84305639
2017-03-06,278.06782449397457,286.032958984375,287.4901331355521,277.24611986522,66724743
2017-03-07,288.9911620500106,285.9453430175781,290.77701239515955,284.0170517627637,42071555
2017-03-08,286.5478967848004,282.932373046875,286.5478967848004,281.8148454002689,43336972
2017-03-09,282.66938945784125,281.95721435546875,284.4223571011728,280.80683391057084,31094457
2017-03-10,282.7242199126943,280.8397521972656,283.98418855458135,276.358670753047,24785585
2017-03-14,288.9691858845517,282.559814453125,289.02397983902256,281.62855126429946,27765035
2017-03-15,282.8995239851457,285.9453430175781,288.4323981612016,282.7571123301341,24107889
2017-03-16,287.05193672885827,284.34576416015625,287.13958367402637,283.4582949583472,15924023
2017-03-17,286.6136851945283,285.01409912109375,289.2322109317713,284.43342345681197,22727289
2017-03-20,286.1754066311194,280.65350341796875,286.23020059316633,280.11665131037563,12869337
2017-03-21,280.9602820214286,276.92840576171875,281.33278151653013,275.94234843179726,22596181
2017-03-22,274.34273665370296,276.0299987792969,277.3885556210907,273.1485324538092,20291685
2017-03-23,276.78595662717277,279.01007080078125,279.9413341381721,275.65748768059166,11807911
2017-03-24,279.1853073917447,281.95721435546875,283.10762405501265,277.94725077276655,16282523
2017-03-27,278.527971515153,274.1455078125,280.20429225842906,273.29092095445947,32452615
2017-03-28,275.6574659498518,272.97320556640625,276.97219916212833,272.17338344354204,21707345
2017-03-29,274.2770194864363,275.3616943359375,276.09575214330283,270.2561134074738,18924345
2017-03-30,275.0001238069155,278.4294128417969,279.3278232618648,274.56188909207935,27862325
2017-03-31,277.41050386414764,289.4403991699219,293.1107177030367,277.41050386414764,45390562
2017-04-03,294.06388984135134,301.21826171875,302.5001421420652,292.9792150397799,44886623
2017-04-05,305.7212350749376,310.05987548828125,310.71725677243865,302.4124754291378,40323877
2017-04-06,308.7451521897154,315.20928955078125,317.4881685029597,307.2551249531842,50620850
2017-04-07,311.4403803174322,308.21923828125,314.22322914804084,307.3317983939805,31875272
2017-04-10,308.96424330249187,302.6863708496094,312.22917930830516,301.79890177437596,30768410
2017-04-11,304.1107012684822,300.71429443359375,306.8716677610684,300.22126574758386,32249647
2017-04-12,303.0040836901894,296.6933288574219,303.8039058521224,296.0688298197195,27448279
2017-04-13,296.6933508273416,299.0599060058594,300.944344498031,295.2361765465829,12713918
2017-04-17,299.1036910220129,304.9871520996094,305.79791545686555,299.1036910220129,11837502
2017-04-18,306.7620953689361,300.2431640625,308.96426861459565,299.5419592890634,16016414
2017-04-19,299.9801637975447,299.93634033203125,302.94930597735765,297.4711972602732,11572557
2017-04-20,302.17147072196843,300.1007385253906,303.8806153911781,298.9065050268288,8393496
2017-04-21,302.50007373331454,307.32080078125,311.37458799674516,302.0727803555062,30230907
2017-04-24,308.7561123063859,310.5858154296875,314.4423980489412,306.8168797559028,25512511
2017-04-25,319.92049528251863,313.9603271484375,321.6186988225035,312.49221147976795,36764315
2017-04-26,314.44238306002876,310.37762451171875,315.5489403211543,307.3427760328846,16763153
2017-04-27,310.4981137400656,308.85467529296875,312.06484649607376,307.25508956552943,12571594
2017-04-28,308.90951235689823,305.72125244140625,311.2212443406213,304.8009302931679,11848658
2017-05-02,307.21125464576164,300.31982421875,307.21125464576164,299.3885609060489,18591411
2017-05-03,301.7112490049999,300.2212219238281,302.55486534292913,299.1036942992869,9500038
2017-05-04,301.2949829727436,297.5589294433594,302.30295212389257,296.7043424503725,14365934
2017-05-05,298.3586860887891,291.0509033203125,299.6186546877648,290.33875733120516,15598448
2017-05-08,291.43439454646835,289.5499267578125,293.5160679573816,288.8816041883912,16066733
2017-05-09,290.11963888194185,291.5110778808594,292.23416510698564,289.29790497027534,21106150
2017-05-10,292.48615456914683,297.81085205078125,298.796909306984,291.57680300705687,22906024
2017-05-11,298.90651403004057,297.9095153808594,300.1445710380613,296.1784296687702,13783848
2017-05-12,298.01908211976763,295.9154968261719,298.88461037187903,294.51311638199337,7523427
2017-05-15,297.2192792184712,294.5240478515625,297.2192792184712,292.2013452616669,6738085
2017-05-16,294.95133111651575,297.1973571777344,301.7112917813672,293.8447445741302,12655992
2017-05-17,296.47424304912863,296.49615478515625,299.3118860013444,295.3238330256958,9844573
2017-05-18,293.6804002172352,290.85369873046875,295.81683819203516,290.14155273886877,9790379
2017-05-19,292.0917319261266,288.9911193847656,292.68334870388185,287.05188717570474,12813204
2017-05-22,290.6674672968477,290.15252685546875,292.22325911669634,288.19138253273707,8801430
2017-05-23,290.4920971547806,286.0767517089844,291.4014778739485,285.2988706305647,9223001
2017-05-24,286.5040979986178,284.356689453125,287.86268408183787,283.78698434148356,14326531
2017-05-25,284.86073079195063,285.3975830078125,287.57784485139257,284.0828202000492,25922008
2017-05-26,285.72621360957874,293.03399658203125,294.58975900892256,284.860685456852,21430443
2017-05-29,292.96830453172385,297.328857421875,299.2023549069521,292.6615109443969,24022633
2017-05-30,297.10966171283627,297.8656311035156,299.03795266199614,295.4881350154725,9658309
2017-05-31,299.54195340901197,293.77899169921875,299.7501295143908,292.7052874525053,16423338
2017-06-01,292.0260193745756,291.0509033203125,293.6256052264595,289.90052264703195,9534069
2017-06-02,292.5300227320339,290.28399658203125,293.34078624517196,288.5857931045776,11495005
2017-06-05,290.6126673947768,291.29193115234375,293.8447213133778,288.33378853750685,10835031
2017-06-06,292.29989918659226,287.6654357910156,292.29989918659226,287.27102457827993,9591064
2017-06-07,287.3148862567951,293.4065246582031,294.063906021507,286.83282804378626,11199223
2017-06-08,293.62561728896316,291.806884765625,294.6774098288396,291.0070918068265,7903123
2017-06-09,294.7431724456267,292.68341064453125,296.4632876936214,291.6535297439835,13836547
2017-06-12,290.67841130699674,289.12261962890625,291.37961607434136,288.5857674996751,8432435
2017-06-13,289.37459309961963,288.00506591796875,290.7769732531378,287.27100824201744,6025338
2017-06-14,288.34475126774106,297.4602966308594,298.0080900245633,288.34475126774106,52939271
2017-06-15,298.0080820438874,303.256103515625,305.67742338758796,297.8108764274351,28290813
2017-06-16,304.3846133818224,304.3188781738281,305.8527289483489,300.04594338092875,32710880
2017-06-19,304.62566881555745,308.7999572753906,310.23521998933904,304.62566881555745,15236956
2017-06-20,308.74512931535196,309.47918701171875,311.6156541552572,308.40548282026117,10142474
2017-06-21,308.4821960169735,311.59375,312.90848329087913,307.70428558022826,19992472
2017-06-22,313.2261939948752,313.9273986816406,316.72121768060174,312.842724053112,22118609
2017-06-23,314.66151382350904,314.6286315917969,315.9762472535587,313.4782508109989,31143289
2017-06-27,313.78501362683903,314.9134826660156,316.1953631129135,312.2511335868611,32591540
2017-06-28,315.5269665911966,306.4443054199219,315.5269665911966,305.7978947275806,15567803
2017-06-29,306.77304661016433,305.1734313964844,308.9642786871054,304.60372626889966,12898245
2017-06-30,305.02006137746406,302.3905944824219,305.1077083236551,301.30591964132486,7814271
2017-07-03,304.1873382673583,302.62060546875,305.6116594281433,300.41843241024867,9195278
2017-07-04,304.5818047113755,311.5827941894531,312.71129242237436,304.36268736167807,18816782
2017-07-05,313.22624596003726,316.1186828613281,317.1704754386472,312.0320124721136,27209010
2017-07-06,317.44435762521533,316.0967712402344,317.7292394465279,315.09974337494833,13590313
2017-07-07,316.19531765321807,326.7461242675781,328.19232790036995,315.5379656631537,35845310
2017-07-10,327.6116504431779,327.1186218261719,328.88258945921126,326.29691721604513,3504540
2017-07-11,328.90450077645824,327.44732666015625,329.64949969325704,325.8367704139251,20995547
2017-07-12,328.5539150304726,331.11767578125,334.16349470048914,328.1375920668011,17104482
2017-07-13,333.23083819268896,336.17938232421875,336.8199035117409,332.656574767268,23010262
2017-07-14,335.71558405463156,338.7524719238281,339.2494198921704,334.7327163348912,20530867
2017-07-17,339.4702812731022,342.7280578613281,344.461846909531,339.4702812731022,18749450
2017-07-18,341.6347413617533,335.6934814453125,342.7390668490359,333.7277755907634,19640167
2017-07-19,334.08121786011395,338.5758361816406,339.69121959805295,334.08121786011395,11790198
2017-07-20,340.07767170765715,337.6813049316406,342.3415524384327,336.5327780092869,13626050
2017-07-21,342.34153025566445,350.07183837890625,351.55162454929496,341.2261765195144,97142371
2017-07-24,353.3848151348352,356.7530212402344,358.8843568144316,350.0718385746833,43429394
2017-07-25,358.84021896571454,353.8597106933594,358.8954485161936,352.8547569774608,20063064
2017-07-26,354.3124434895297,358.40948486328125,359.98867237737886,353.62775048089657,21954323
2017-07-27,359.5690292561442,352.2362976074219,360.3420364348765,350.811711575802,18409364
2017-07-28,351.45218718896444,352.1589660644531,354.6989351402112,348.52572928509386,14331863
2017-07-31,353.81551558707315,356.7419738769531,357.5370965308563,352.501359039085,16567422
2017-08-01,358.4095194605089,354.1799621582031,358.4095194605089,351.5074771130434,12311920
2017-08-02,355.59349142919575,359.8341064453125,361.2697208771726,355.17382941970163,20786240
2017-08-03,359.3150253418695,364.45013427734375,367.7189682862611,357.1505462736136,19707381
2017-08-04,367.2993580115906,358.2770080566406,367.2993580115906,356.7199062943362,18579866
2017-08-07,360.3641175424912,356.9959411621094,360.3641175424912,356.15664674919793,9537088
2017-08-08,357.36043739728524,353.94805908203125,358.03407279367644,350.4694229976509,10961296
2017-08-09,353.7161308845041,353.1197814941406,357.8021444660546,350.07186523694463,10436651
2017-08-10,351.8498178637034,349.92828369140625,354.8535916921295,348.51475520805775,10188164
2017-08-11,342.55140406891275,341.5133361816406,348.96752699788493,338.5868481251639,16996281
2017-08-14,344.77106775114976,347.4324951171875,349.96140694888464,344.77106775114976,13440617
2017-08-16,347.20055966553826,345.8974609375,348.0840259261908,342.3856818142261,13576650
2017-08-17,346.5379796681342,346.11834716796875,352.8657877190801,344.8041906340024,15828719
2017-08-18,345.433623300069,347.95147705078125,348.4815685961571,343.0372273607492,7935890
2017-08-21,348.30488696900096,345.52197265625,349.88407444073005,344.6053922553308,7573558
2017-08-22,347.2005900892563,344.5612487792969,348.9454073569074,343.67778244122997,9533641
2017-08-23,345.6214511483515,349.4203186035156,350.41421468787235,343.0373095341378,8320052
2017-08-24,351.1761774659957,346.3281555175781,351.8608410324256,345.5440905608026,12654347
2017-08-28,348.75765449737827,345.996826171875,349.39814614579814,344.81518527932263,12316426
2017-08-29,344.9588046033179,338.39910888671875,346.2067034193985,337.92424682305705,15164812
2017-08-30,341.8004262707008,345.45574951171875,346.4938173172478,340.40898371851057,10334911
2017-08-31,347.86317232202674,352.1700744628906,352.82162389260805,347.6423131063957,25104625
2017-09-01,353.35168936859463,355.6155700683594,357.0511844708178,353.1639737771299,15431918
2017-09-04,356.80823608083756,356.3333740234375,361.36911157787165,352.46821979952165,21560532
2017-09-05,360.01084997075634,360.5851135253906,361.0820615965717,358.0341153924756,25216776
2017-09-06,359.215696425472,363.4121398925781,364.9802994554052,358.420603169383,48745984
2017-09-07,363.54469705261135,361.38018798828125,367.74114065973725,360.01083118100075,16205339
2017-09-08,362.219393089958,360.85003662109375,363.65503680320745,358.72972941701636,13248413
2017-09-11,362.7937107772689,361.29180908203125,365.2453071341966,360.6954891781794,12690592
2017-09-12,363.43419811577184,363.8759460449219,364.42809409734394,360.8942581002054,6500191
2017-09-13,363.98637761859646,375.0296630859375,379.844512077877,363.1029112427437,29377106
2017-09-14,378.03344263665167,372.7547302246094,380.5512967814506,371.93755109036556,11867640
2017-09-15,371.9375258130909,371.84918212890625,376.7302886289489,368.7349787997664,28595395
2017-09-18,375.4713516471557,373.5056457519531,375.93518546398866,372.42340616228984,5061995
2017-09-19,374.8971112012486,370.43560791015625,374.91919712132307,369.7288584677731,7718697
2017-09-20,378.16596149847163,374.21246337890625,385.41035056814684,373.3069110592952,24942703
