Date,Open,High,Low,Close,Volume
2014-01-01,142.35161584343007,143.60531302059397,138.15742335840147,139.50230407714844,28612
2014-01-02,140.64201909388427,141.78174372187362,132.20805684676318,134.87501525878906,129274
2014-01-03,134.94340047441665,136.6529874736703,133.62132264419148,134.4647216796875,261718
2014-01-06,134.51032872893975,136.288310724162,133.89488840576337,134.1684112548828,29664
2014-01-07,134.03165522227957,139.11482575855206,134.03165522227957,137.5192108154297,119688
2014-01-08,136.08310048768217,139.00079232197305,134.28233027630188,134.69264221191406,237948
2014-01-09,134.4875152945718,136.76696470634425,134.03162541221735,136.0831298828125,83820
2014-01-10,135.96914051213037,136.17429649875234,134.55587926995975,135.4448699951172,78986
2014-01-13,134.48752732826193,138.49935308688993,134.48752732826193,136.53903198242188,38938
2014-01-14,135.3992829787911,138.59051187054712,135.3992829787911,137.31402587890625,116194
2014-01-15,137.22285153541054,140.3684888711332,135.4220809751165,138.22581481933594,197244
2014-01-16,136.7669525038294,139.47950262688354,136.7669525038294,137.31402587890625,18296
2014-01-17,137.29124458758682,138.97804283161133,132.66396475080307,134.71546936035156,18408
2014-01-20,133.5757588560302,143.14944805731565,133.55296992299492,140.11778259277344,181364
2014-01-21,138.13462960618423,140.41407893961963,134.6014831393594,135.6044464111328,231112
2014-01-22,132.27647793530215,143.37740198434855,132.27647793530215,141.8729705810547,3659386
2014-01-23,142.23768099881798,144.973021018026,142.23768099881798,144.631103515625,224606
2014-01-24,144.6994520988115,145.3832869517479,142.73913108545608,144.8362274169922,47586
2014-01-27,142.69353782422922,144.74504236163827,142.2604368568251,143.35458374023438,321436
2014-01-28,142.23767383971995,143.65093556104364,141.8273756400216,142.62518310546875,50858
2014-01-29,142.23767673813066,143.6053467067665,142.23767673813066,143.30902099609375,22036
2014-01-30,142.23766614748808,144.97300588109363,139.16040894718185,143.49136352539062,11236
2014-01-31,142.28325675561845,144.83624326852248,139.04643531493602,140.27734375,70478
2014-02-03,139.50229677511285,143.53692480751218,139.50229677511285,142.9442596435547,24108
2014-02-04,141.78174469089808,145.74799198847043,139.5022954193402,145.42886352539062,76928
2014-02-05,148.16421814906744,148.18700707910503,146.79654844307606,147.7083282470703,120890
2014-02-06,148.16422270515298,148.574520847036,145.8847731250737,147.001708984375,64184
2014-02-07,148.62011416033502,148.62011416033502,146.47742596780756,147.63995361328125,10516
2014-02-10,147.63992739616396,149.87378482856852,144.5626709776306,145.2465057373047,46746
2014-02-11,145.88478385011663,147.2524536987115,145.0413846609517,146.56861877441406,8412
2014-02-12,146.34066457410438,148.6201141780624,145.47447650713158,147.936279296875,26822
2014-02-13,151.81135831730174,151.81135831730174,143.67371966100495,144.47152709960938,21434
2014-02-14,143.60532529361785,146.56860978380362,142.4428115586844,145.10975646972656,29190
2014-02-17,143.6053238427394,150.12454409022035,140.41409442401186,141.30308532714844,76916
2014-02-18,140.4141177396683,145.83920586980562,140.4141177396683,145.63406372070312,64800
2014-02-19,144.51712347943382,148.02748188611105,142.12370108742425,144.35755920410156,21494
2014-02-20,144.517077207652,145.88474670803987,140.98393099831665,141.48541259765625,78052
2014-02-21,140.41408389832222,144.49430391432577,140.41408389832222,143.76487731933594,28894
2014-02-24,144.51712389941764,145.88479384168343,141.37148581473798,142.3744354248047,172354
2014-02-25,141.78178057156512,146.77378130466244,141.78178057156512,143.92446899414062,77314
2014-02-26,144.51709899244773,144.9729888946321,140.96116332047183,141.41705322265625,39246
2014-02-28,143.60533179684117,144.06122173905337,139.5023223169314,140.48248291015625,31064
2014-03-03,139.04643411785733,140.43689289397307,133.11986479480112,138.24862670898438,75646
2014-03-04,137.22285466412313,143.55972124980244,137.22285466412313,139.50230407714844,199706
2014-03-05,141.32586829239636,142.2376480878312,138.1346390083745,138.54493713378906,70548
2014-03-06,137.67874315563915,141.48542641946017,137.67874315563915,140.89276123046875,23062
2014-03-07,141.32587288860876,144.01562059008657,137.22286367571365,141.00674438476562,169572
2014-03-10,141.00676221974692,145.8847904660175,141.00676221974692,143.3773956298828,21546
2014-03-11,143.14944022055377,144.88181641612198,140.41410059850497,141.28028869628906,35478
2014-03-12,141.3258578804074,146.2950546168973,141.3258578804074,145.5656280517578,44472
2014-03-13,144.0612075043102,146.97890006363855,143.14942770997914,144.4943084716797,17924
2014-03-14,144.06121502218852,147.9818711249439,142.23765533836334,146.50022888183594,46814
2014-03-18,147.18405922339608,148.11862796746732,144.76783436926212,145.7707977294922,25812
2014-03-19,147.45761545605575,150.85398736410465,144.56271138180122,149.37234497070312,82392
2014-03-20,150.44366897058927,154.97977910006784,150.44366897058927,154.59226989746094,230298
