Date,Open,High,Low,Close,Volume
2017-08-11,170.65966927989749,204.7799835205078,168.6628584941311,204.7799835205078,55234074.0
2017-08-14,221.78194804459585,222.9451400797948,205.361563280452,210.26634216308597,19202718.0
2017-08-16,208.4246415999949,212.47643231421017,205.10954871207517,207.90121459960935,6482066.0
2017-08-17,207.35836221570915,212.06929942754056,206.35027191726743,208.42462158203125,4330378.0
2017-08-18,207.4358881057564,208.36645108857235,200.84446736220897,207.2226409912109,4786128.0
2017-08-21,208.0757080974163,209.2582821043836,201.949543561273,203.2678375244141,2221058.0
2017-08-22,204.7218006859756,205.4972620522104,193.86534155868904,198.71197509765625,3039678.0
2017-08-23,199.11910430339623,200.8057471157184,195.82339322013323,197.1998443603516,1933098.0
2017-08-24,197.74264031038967,204.52792698770696,196.7733136422015,198.9833831787109,3302236.0
2017-08-28,199.68129577001005,202.00767979839853,197.3161363079616,197.7814178466797,1072778.0
2017-08-29,196.96720430055467,200.4567807546984,195.0285507149193,195.51321411132807,1629020.0
2017-08-30,196.38562662012575,200.4180359220414,196.38562662012575,199.6231689453125,1702072.0
2017-08-31,200.2629268047689,201.9689515233993,197.04476640232213,199.08035278320312,1344092.0
2017-09-01,199.68133943585417,208.92870850481037,198.5181471672958,206.1176605224609,4028642.0
2017-09-04,205.10953069809165,211.5070869485992,203.55860797069585,208.0562744140625,3053174.0
2017-09-05,208.9868564721884,210.8479591808293,206.85433752859464,209.0644073486328,1289926.0
2017-09-06,208.17262635992145,211.31323562514928,205.88500571918212,206.5829162597656,1477104.0
2017-09-07,207.0481831247021,208.38585870377295,205.4972604046669,206.62168884277344,798722.0
2017-09-08,207.2808107956774,217.5556737529101,205.9043716231264,212.82537841796875,5207140.0
2017-09-11,213.93043260511652,222.15032890359225,210.92551941492235,217.9822235107422,5035072.0
2017-09-12,224.39916381367908,224.80627635407956,215.5976713595657,216.5863800048828,3695900.0
2017-09-13,216.5281887654804,216.5281887654804,210.22756562907225,210.92547607421875,1347888.0
2017-09-14,211.48770642341893,213.19370723472468,209.58781660481628,210.24696350097656,947250.0
2017-09-15,209.3746182515402,216.74150296779808,208.2114259279205,212.24383544921875,1875724.0
2017-09-18,213.9885793988689,217.49753744512108,212.86415092063845,214.8415679931641,1631174.0
2017-09-19,215.15178235966656,215.5782766783801,211.06120440060192,211.41017150878903,592010.0
2017-09-20,211.7010033573532,215.1324112533808,211.31327258197345,211.52651977539065,696186.0
2017-09-21,212.0692750313673,213.25184873220596,207.04815858726903,209.5102386474609,788864.0
2017-09-22,209.02564268287924,209.02564268287924,204.93508790901743,206.60232543945312,983660.0
2017-09-25,206.60228280838996,206.85431721578357,198.13037693957895,203.6167755126953,947950.0
2017-09-26,203.5586089942371,207.2420504903233,201.81382091714363,204.5473175048828,413424.0
2017-09-27,205.4972575372616,206.098235349849,202.00768146587416,203.9463348388672,1612514.0
2017-09-28,204.72181684528184,204.72181684528184,200.6118807459092,201.85260009765625,588352.0
2017-09-29,203.13207768049597,206.11758446937355,200.90262665504665,201.6199188232422,575670.0
2017-10-03,203.94632702358956,204.72178834307087,201.32914507034005,201.65870666503903,492208.0
2017-10-04,202.3954043846269,205.070755402918,201.3097632703933,201.65870666503903,1546774.0
2017-10-05,202.27910036514547,203.94633755508377,200.7863230489382,201.0577392578125,596762.0
2017-10-06,201.85259515943463,203.4229234437557,200.84450479450143,201.1159210205078,534704.0
2017-10-09,201.6199625297814,203.5004469449873,199.6813090439181,200.10780334472656,598072.0
2017-10-10,200.82511891197947,227.28773893845417,200.45677001739807,221.8788909912109,13293500.0
2017-10-11,224.8838273900471,229.53659623259975,214.6865137431603,218.4668884277344,9364768.0
2017-10-12,219.8045415913088,222.82883629481205,218.447484151834,220.17286682128903,1850750.0
2017-10-13,221.35548005561435,225.96946147746755,217.92404894509272,222.1890869140625,2495866.0
2017-10-16,223.6430544781873,223.9920215609296,219.06783712611613,220.79324340820312,994242.0
2017-10-17,220.9677680330906,223.46861248530303,218.2924163418588,220.1923065185547,1163282.0
2017-10-18,220.38614951443017,223.29412989860083,217.1485838209305,219.92086791992188,961200.0
2017-10-19,220.23106709925767,221.91768640409347,219.45560559538703,220.34738159179688,451546.0
2017-10-23,220.61880952653647,222.94519416126275,219.45561720917345,221.08409118652344,749578.0
