Date,Open,High,Low,Close,Volume
2006-01-02,15.379244879283801,15.65668130264097,15.059394989590034,15.527682304382324,1734660
2006-01-03,15.550652310025955,15.672584540257972,15.426955009362803,15.552420616149902,2084460
2006-01-04,15.555958214802898,16.080792585545698,15.55065653068492,15.98183536529541,9250944
2006-01-05,15.974759468063388,16.398868155141994,15.73619833158167,16.28577423095703,7807788
2006-01-06,16.04544467841649,16.50489521365001,15.76270501635558,16.44304656982422,5633712
2006-01-09,16.257502271082565,16.61092570593874,16.080789744731195,16.487228393554688,6222252
2006-01-10,16.46955475847503,16.46955475847503,16.080787892421814,16.246898651123047,1271100
2006-01-12,16.18681799222077,16.29107850281427,15.674353735593854,15.83162784576416,2544252
2006-01-13,15.90407774511043,16.010104930077834,15.663749890610037,15.720296859741211,1694304
2006-01-16,15.718528904349117,15.957090051295394,15.550651463119005,15.639008522033691,1746876
2006-01-17,15.692025228897673,15.692025228897673,15.267916438927466,15.338600158691406,713880
2006-01-18,15.267914245817932,16.649800991789387,15.02051640864087,15.490571975708008,1099248
2006-01-19,15.409286017482014,15.550655079637986,15.126546275323374,15.158354759216309,2121192
2006-01-20,15.373944605436137,15.656682738006099,15.12654671712899,15.529450416564941,5615568
2006-01-23,15.479974050926671,16.577356420168826,15.260851238427554,15.354508399963379,4279116
2006-01-24,15.479970473184933,15.479970473184933,15.267916083141303,15.303257942199707,1315644
2006-01-25,15.479967251378124,15.479967251378124,14.879146065353048,14.981639862060547,1820472
2006-01-27,15.19369611957271,15.53298279214585,14.773120751086365,15.221969604492188,2251860
2006-01-30,15.197231947361464,15.197231947361464,14.711274471082426,14.866780281066895,881916
2006-01-31,14.737776100293178,14.836734896592805,14.56283192321953,14.640583992004395,1293660
2006-02-01,14.640585165420012,14.702433811372021,14.136956085656571,14.631750106811523,4672536
2006-02-02,14.631752913010416,15.448161991109068,14.419698522966787,15.303257942199707,3894348
2006-02-03,15.479971416486737,15.762709541876363,15.091204471767622,15.365107536315918,7915344
2006-02-06,15.197228748188335,15.656679326899498,15.098269937994893,15.573625564575195,1088304
2006-02-07,15.621338011320464,15.656679866949181,15.232571128018794,15.525914192199707,2208348
2006-02-08,15.575393345053904,15.575393345053904,15.02051729375655,15.124777793884277,5286420
2006-02-10,15.091200638924308,15.55065118937683,15.020515316606115,15.333296775817871,3688896
2006-02-13,15.100036833212865,15.759173347450227,15.100036833212865,15.684954643249512,1530828
2006-02-14,15.727365451703848,15.9535565670973,15.554187929538438,15.711462020874023,4108956
2006-02-15,15.75917890842512,15.988905090916457,15.621343198930317,15.897014617919922,4991076
2006-02-16,16.01010353975094,16.257499743908696,15.950021581343394,16.09139060974121,9863124
2006-02-17,16.059587292462655,16.183286243202023,15.630176769120814,15.67612361907959,1540536
2006-02-20,15.6920219895056,16.045445368906055,15.285583404456453,15.555953025817871,3793992
2006-02-21,15.543586302757648,15.727365574293279,15.303256825163155,15.557723045349121,3437904
2006-02-22,15.411054214193042,15.8616698155689,15.411054214193042,15.752107620239258,7977468
2006-02-23,15.86166964655731,15.904079879096232,15.626641825492442,15.77331256866455,7374120
2006-02-24,15.90407979920947,15.939421659481049,15.660216918718927,15.88110637664795,4923228
