Date,Close,ema_5,ema_9,ema_20,ema_50,ema_100,ema_200,price_vs_ema9,price_vs_ema20,price_vs_ema50,price_vs_ema200,ema9_vs_21,ema20_vs_50,ema50_vs_200,hh_10,ll_10,adx,plus_di,minus_di,di_diff,rsi_7,rsi_14,rsi_21,macd,macd_signal,macd_hist,macd_cross,roc_5,roc_10,roc_20,roc_60,stoch_k_14,stoch_d_14,stoch_k_21,stoch_d_21,williams_r,cci,atr_7,atr_pct_7,atr_14,atr_pct_14,atr_21,atr_pct_21,hv_10,hv_20,hv_60,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_position_20,kc_upper,kc_lower,kc_pct,vol_regime,volume_ratio_5,volume_ratio_10,volume_ratio_20,obv,obv_trend,vwap_dev,vpt,force_index,ad,body_size,upper_wick,lower_wick,is_bullish,gap_pct,gap_up,gap_down,inside_bar,outside_bar,doji,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,dist_from_high_20,dist_from_low_20,dist_from_high_52,dist_from_low_52,day_of_week,week_of_year,month,quarter,year,is_monday,is_friday,is_month_start,is_month_end,results_season,iv_proxy_5d,iv_proxy_10d,iv_proxy_20d,iv_percentile,iv_regime,vol_of_vol,iv_zscore,trend_regime,momentum_regime,regime_score
2014-02-07,214.1464691162109,211.96698352097988,210.74491755715505,209.83739163361363,209.828660733449,209.9590762894282,210.05205638317398,1.614061016742352,2.053531760498206,2.0577781737104672,1.9492371574634682,0.43249008981487425,0.004160966444777259,-0.10635251735763296,1,0,39.48392914124816,23.842300233845723,43.695627601993166,-19.853327368147443,79.9458700882117,61.16503452173881,51.82987062774095,0.507695437177631,-0.2420340599790531,0.7497294971566841,0,1.873158243620976,3.2007195215896234,2.4744407217070608,,88.91010158695373,84.05714562807252,88.91010158695373,84.05714562807253,-11.089898413046278,169.98506192629793,8.640950932527748,4.035065797810825,7.390555891325566,3.4511686892745037,6.564864024095082,3.06559526813049,25.151307091748027,25.293949691895577,,214.80628669368946,202.36663505924025,5.963786710881755,0.8939170329092976,0,224.61850341626476,195.0562798509625,0.2915259383705439,3.0,1.0114519061953198,0.7038192357520687,0.8125917516676936,3007584.0,-1180.944195905106,2.8343851004840066,186742.4186190773,145927.08663937513,1580488.2431151723,0.15483569953126705,1.1280703460879762,1.1280703460879364,0,0.22166743770200403,0,0,0,0,0,0.06648851784294418,2.1729222994395503,1.7812789730248246,1.873158243620976,3.2007195215896234,2.4744407217070608,-1.268595397132356,11.484315823370808,,,4,6,2,1,2014,0,1,0,0,1,17.86073684524854,25.151307091748027,25.293949691895577,,extreme,,,3,1.0,4.0
2014-02-10,219.1277313232422,214.35391812720363,212.42407868636528,210.77357308480669,210.35981344611406,210.37160159254296,210.41078306297922,3.1557875539969027,3.96357006059489,4.168057450466467,4.142823924405925,0.783070466283986,0.19669138887052906,-0.02422386159264267,1,0,37.37838080693748,25.043497456136834,40.869648018302655,-15.826150562165822,76.20587125031678,64.56256144300227,60.24901898019537,1.1034000348905977,0.02746979601246908,1.0759302388781287,0,5.001124900680076,6.995602235107068,4.454981687880477,,91.05430568611173,90.24355600632197,91.05430568611173,90.24355600632197,-8.945694313888266,212.39960205958855,7.041527550389337,3.2134351539477946,7.793800036744863,3.556738341459842,6.650708434165257,3.035082960063411,25.164694564155653,26.460674336651195,,216.85498395138333,201.25251269168305,7.46337790399388,1.2913317171401106,1,226.36117315829642,195.18597301131695,0.5359489721989761,3.0,1.6273944924797512,1.1337998846687887,1.3650271492927946,4764744.0,-27307.441478017317,4.902955853973645,227615.7271346481,8752874.699707082,2368179.017299989,2.644443088107612,1.2444458007812516,0.6222195095486281,1,-0.31014102988963044,0,0,0,0,0,2.3261005551896696,2.3941356628153,4.549567212300332,5.001124900680076,6.995602235107068,4.454981687880477,-1.1978622681316862,14.077553112687651,,,0,7,2,1,2014,1,0,0,0,1,19.110052547431856,25.164694564155653,26.460674336651195,,extreme,,,3,1.0,4.0
2014-02-11,220.40863037109372,216.37216606718852,214.0229683528475,211.73915065134952,210.9236955436073,210.81210100643162,210.79460771737266,2.9836339844228954,4.094415082461245,4.496855985308423,4.560848476072632,1.0785996328371628,0.38661142629830003,0.0612386757101957,1,0,34.755861905698204,26.11656171965536,45.385040842847864,-19.268479123192506,84.34511588332131,66.23236432504498,60.62616800754844,1.6486693088452569,0.35211158564884265,1.2965577231964143,0,4.757610006115143,7.050692538615544,5.113122843662632,,89.90966658709024,89.9580246200519,89.90966658709024,89.9580246200519,-10.090333412909755,227.66531574064697,6.865317430275261,3.1148133440675094,7.966618221219562,3.6144765328864246,6.481277978859649,2.940573591854078,25.157002102577074,26.467827709105997,,218.9015757023236,200.27807670246153,8.885688459838747,1.161844416968183,1,227.67238709378864,195.8059142089104,0.5441129146023671,3.0,1.2986597756629594,0.9117595789582457,1.1234533786218233,6275317.0,1762.3340232276967,5.1862732118442905,236445.69815532194,1934891.5174102355,2055178.3774796748,0.45405537373306926,1.448644689611493,0.49729465793921834,1,0.1298992871248851,0,0,0,0,0,0.584544475551585,2.9242421230323945,2.992674926121075,4.757610006115143,7.050692538615544,5.113122843662632,-1.4215959819621946,14.744387147252294,,,1,7,2,1,2014,0,0,0,0,1,19.310721486696657,25.157002102577074,26.467827709105997,,extreme,,,3,2.0,5.0
2014-02-12,218.5110321044922,217.08512389171827,214.92147093703593,212.41443411986972,211.34237830125548,211.1420405748781,211.08265468653047,1.670173366954053,2.870142987167257,3.3919623034705415,3.519179455551802,1.1802572775028164,0.5072602225977052,0.12304356087937673,0,0,35.61233813086783,20.215184494948446,49.126019932779485,-28.91083543783104,82.24309272689743,56.17982175232048,58.516521952738195,1.9166539833237835,0.6653302619361732,1.2513237213876103,0,4.255329527133211,7.2909518632408465,5.617976285047899,,83.88564123026235,88.28320450115477,83.88564123026235,88.28320450115478,-16.114358769737645,163.02742588625992,6.370579335559354,2.91544974832801,7.559985315677372,3.459772828340393,6.607786176982579,3.024005750804714,24.738945210945523,26.13988219792652,,220.19620623413365,200.14573865112024,9.540074611629285,0.8319067500381747,0,227.53440475122446,197.294463488515,0.40321493561500454,3.0,0.5967290483219175,0.4407522177435652,0.5381570571488479,5561034.0,684.640886129423,4.11492107911935,230296.1105444336,-1355422.1826629436,1807926.0054848536,1.1587969734945063,0.34334894925226883,0.7296124241382812,0,0.30134339451253583,0,0,0,0,0,-0.860945537117408,-0.28143367114055184,2.0381204538622466,4.255329527133211,7.2909518632408465,5.617976285047899,-2.270302351917058,13.756500467015305,,,2,7,2,1,2014,0,0,0,0,1,21.541288238459487,24.738945210945523,26.13988219792652,,extreme,,,3,2.0,5.0
2014-02-13,217.60964965820312,217.25996621913296,215.45953297793756,212.93018356529458,211.68278258007106,211.41296582707972,211.31980836922958,0.9979213500317607,2.1976527773356347,2.7998815047181047,2.9764560821404773,1.1878773456593272,0.5892784335219448,0.1717653511247086,0,0,36.26795905201121,20.59786024955455,51.3779177653809,-30.78005751582635,75.00005290143193,65.50219015283315,60.74144326845787,2.0375191630618303,0.9399856465758009,1.0975335164860294,0,1.6847655661206717,2.9398631930843466,5.109992707075373,,81.0241553150325,84.93982104412838,81.0241553150325,84.93982104412837,-18.975844684967498,118.05013886621175,5.909729464485139,2.715747887911901,7.255010540014778,3.333956261319356,6.576158592572142,3.0219976930716244,18.235260162593924,26.248634271808303,,221.13545077700812,200.26441799740596,9.905571560951264,0.6621344850504137,0,227.44020464532414,198.42016248526502,0.3224989176169418,3.0,0.6556068168832361,0.6850465230142088,0.5705017823816187,4805345.0,379.445344012008,3.5339428114026656,227178.80890115543,-681164.7994537354,1821921.116184664,0.28260604194972344,0.8695652173913068,1.1956521739130288,0,-0.13027330254166244,0,0,0,0,0,-0.4125111842673612,-1.269905224753698,-0.6927839100381528,1.6847655661206717,2.9398631930843466,5.109992707075373,-2.6734482850660712,13.287242179757722,,,3,7,2,1,2014,0,0,0,0,1,19.583871681413516,18.235260162593924,26.248634271808303,,extreme,,,3,2.0,5.0
2014-02-14,219.6970367431641,218.07232431574326,216.30757123908825,213.59925538923406,212.11159885900474,211.7524827484863,211.61636460613443,1.566965726007541,2.8547765032318484,3.5761542154993498,3.818547848163645,1.2679425520088605,0.7013555780220226,0.23402455372110165,0,0,35.86099488472438,21.23771737370595,46.3197703752814,-25.08205300157545,82.17528148409451,73.29383609201601,62.21410616555459,2.263024929989257,1.204761324782194,1.0582636052070629,0,2.591949169118002,4.513658722270786,6.680473271505183,,87.65067524321515,84.18682392950332,87.65067524321515,84.18682392950333,-12.349324756784847,114.33922475483169,6.03849825049228,2.7485569855689773,7.22790091709128,3.2899401030797826,6.70718519724719,3.052924744309682,17.826916478344653,26.185918092367388,,222.30468935311336,200.47095151602724,10.328758673134727,0.7611354840470788,0,228.0550572234166,199.1434535550515,0.42182242284970045,3.0,0.662057246829845,0.6866370671714819,0.5442903966075652,5528414.0,305.2327700276869,4.375937496748186,234114.73703902212,1509324.8921356406,2289789.074501334,0.6739143703295047,0.45652306598164316,1.4565243928328557,1,0.28341030185462374,0,0,0,0,0,0.9592346149353226,0.5427664805979893,-0.32285198031108964,2.591949169118002,4.513658722270786,6.680473271505183,-1.7398583114934985,14.373932621051564,,,4,7,2,1,2014,0,1,0,0,1,19.820385334510128,17.826916478344653,26.185918092367388,,extreme,,,3,2.0,5.0
2014-02-17,217.23013305664065,217.79159360684983,216.49217720894615,213.9569571122618,212.3816159067735,211.97232371712258,211.81016144983803,0.34086952111080926,1.5298291715101664,2.282926951641362,2.558881769270638,1.1849206171660631,0.7417502681492882,0.2697955815829989,1,0,35.12433669732301,22.558046910145737,42.31276316084712,-19.75471625070138,61.72415169926346,66.99863245407462,60.606037151480926,2.2295346493949353,1.409819966788991,0.8197146826059443,0,-0.8659781466921368,4.091838105259282,5.750582165504903,,78.28656084516213,82.3204638011366,78.28656084516213,82.3204638011366,-21.713439154837864,98.81108149717136,6.621341404432611,3.04807685345668,7.736192216632895,3.5612887161541984,7.021196783482646,3.2321467950544123,18.657539243027912,26.623986379966556,,222.81315348238746,201.14375722317897,10.222452193618158,0.48470918534481294,0,229.4293415455276,198.484572678996,0.2115495487134808,3.0,1.9302836534492656,2.037309666628846,1.6340032718121513,3199526.0,96.35767602529388,2.855633956635257,207964.4417147545,-5745142.392700195,1548304.525738256,2.011554492196746,1.13417899614734,1.6263655685954628,0,0.9069317557523209,1,0,0,1,0,-1.1228661629184233,-0.17440246889720568,-0.586194223474723,-0.8659781466921368,4.091838105259282,5.750582165504903,-3.1104553570004474,13.089666432450663,,,0,8,2,1,2014,1,0,0,0,1,14.393982351441172,18.657539243027912,26.623986379966556,,extreme,,,3,2.0,5.0
2014-02-18,216.9454803466797,217.509555659767,216.5828746277368,214.25041416017112,212.61915694596618,212.1679399419347,211.98318984134576,0.16742123289579247,1.2579047732872883,2.0347759171168933,2.340888685111242,1.0886608909058904,0.7672202437617015,0.30000827192777635,0,0,34.06433263384456,22.59359310561274,41.13192627684349,-18.538333171230747,60.068323826836945,71.14808307857952,60.877356154364456,2.1563428257398414,1.5591851282868814,0.59715769745296,0,-1.5712406626651854,3.1116158404628447,4.98163156914242,,77.40026887834507,81.11250165557412,77.40026887834507,81.11250165557412,-22.59973112165492,67.95196666960787,6.567122510704199,3.02708427030142,7.604036721615974,3.505045004608851,7.116078097785111,3.2801227692845187,18.681576898331024,26.63863186150585,,223.23998590695166,201.7463834167788,10.11496087480408,0.414290316092903,0,229.45848760340306,199.04234071693918,0.17721285977271203,3.0,0.5937998470180704,0.5566675073673976,0.43159438983101983,2590130.0,42.28522107596506,2.597093627991114,207165.90506425148,-173466.2228393728,1590538.761762881,1.0173186595305674,0.0,1.168829847723904,0,0.895390235343178,1,0,1,0,0,-0.13103739612715382,-1.252432184463692,-0.30521133257033206,-1.5712406626651854,3.1116158404628447,4.98163156914242,-3.2374168934200864,12.941476678268701,,,1,8,2,1,2014,0,0,0,0,1,12.841974864414421,18.681576898331024,26.63863186150585,,extreme,,,3,1.0,4.0
2014-02-19,220.69329833984372,218.57080370567542,217.40522623851348,214.8812060531576,213.0340771870661,212.49685543653487,212.2698599029739,1.5124163104169863,2.7047932173501987,3.5953032744390656,3.9682687126283867,1.1746118851973852,0.8670579329285166,0.36002157086338915,0,0,33.23351559996391,23.81451485769745,40.48985369255929,-16.675338834861837,56.1798822099428,66.95508604168197,62.64958691181357,2.3560995639632836,1.7186197549165987,0.6374798090466849,0,0.9986984246671771,5.296525860752244,7.01634195433829,,81.1705193714034,78.95244969830354,89.0694392891562,81.58542300422113,-18.8294806285966,97.06193013917317,5.963950749582442,2.7023705723943667,6.5027391499858895,2.946505036130448,7.18385027435739,3.255128419574862,19.467065359294082,27.07370729981493,,224.13323019889594,202.30007668586967,10.239891284536181,0.6848891428350137,0,227.88668435312937,201.87572775318583,0.446895696769471,3.0,1.141135765556614,1.115624936209385,0.9042756479634624,3896329.0,84.70965049423553,4.129947623607377,229731.0034798995,4895396.114852868,2300932.967266746,1.6164317630800975,0.5679282776899799,0.305809072480273,1,0.10933992903845945,0,0,0,0,0,1.7275390974612614,1.5942379790837125,0.45347065734178127,0.9986984246671771,5.296525860752244,7.01634195433829,-1.5658054385404705,14.892584845135886,,,2,8,2,1,2014,0,0,0,0,1,18.00280581512237,19.467065359294082,27.07370729981493,,extreme,,,3,2.0,5.0
2014-02-20,222.16392517089844,219.76851122632286,218.35721317492943,215.59232552417055,213.49760631578988,212.86294438114106,212.5881872907425,1.7433415368419247,3.0481602862023616,4.0592112504952205,4.5043602855787235,1.2824610727847574,0.981144118909838,0.4277843640501322,1,0,30.04928314779968,27.922776730733773,28.75783246033963,-0.8350557296058554,56.82655731673313,71.57536340199233,64.09396335346105,2.596357497107988,1.8942128899390447,0.7021446071689432,0,2.092864686767637,3.812890116476475,3.9050379160380677,,82.36710437447448,80.31263087474099,89.67466015863285,85.38145610871136,-17.632895625525528,116.54342197877826,6.119827982981438,2.75464523696806,6.49257270662835,2.9224243772403518,7.351021475140188,3.308827690852803,17.42873524195934,24.11263423875975,,225.2623713368825,202.0058888559886,10.886126889180023,0.7335412895282382,0,228.57747093742725,202.60718011091384,0.5060859495665609,3.0,1.0393270968902406,1.0831837964165152,0.9438314694648606,5199873.0,122.67932075666911,4.564329401177392,238417.3876894842,1917026.7818603886,2184193.47428694,0.4935596122250456,1.5665275344521092,0.8154480242422392,1,0.17195845267332935,0,0,0,0,0,0.6663667823705755,2.4054176265297933,2.2712282337788547,2.092864686767637,3.812890116476475,3.9050379160380677,-1.5349071103581864,15.658190865950806,,,3,8,2,1,2014,0,0,0,0,1,17.290114231305072,17.42873524195934,24.11263423875975,,high,,,3,1.0,4.0
