Date,Close,ema_5,ema_9,ema_20,ema_50,ema_100,ema_200,price_vs_ema9,price_vs_ema20,price_vs_ema50,price_vs_ema200,ema9_vs_21,ema20_vs_50,ema50_vs_200,hh_10,ll_10,adx,plus_di,minus_di,di_diff,rsi_7,rsi_14,rsi_21,macd,macd_signal,macd_hist,macd_cross,roc_5,roc_10,roc_20,roc_60,stoch_k_14,stoch_d_14,stoch_k_21,stoch_d_21,williams_r,cci,atr_7,atr_pct_7,atr_14,atr_pct_14,atr_21,atr_pct_21,hv_10,hv_20,hv_60,bb_upper_20,bb_lower_20,bb_width_20,bb_pct_20,bb_position_20,kc_upper,kc_lower,kc_pct,vol_regime,volume_ratio_5,volume_ratio_10,volume_ratio_20,obv,obv_trend,vwap_dev,vpt,force_index,ad,body_size,upper_wick,lower_wick,is_bullish,gap_pct,gap_up,gap_down,inside_bar,outside_bar,doji,return_1d,return_2d,return_3d,return_5d,return_10d,return_20d,dist_from_high_20,dist_from_low_20,dist_from_high_52,dist_from_low_52,day_of_week,week_of_year,month,quarter,year,is_monday,is_friday,is_month_start,is_month_end,results_season,iv_proxy_5d,iv_proxy_10d,iv_proxy_20d,iv_percentile,iv_regime,vol_of_vol,iv_zscore,trend_regime,momentum_regime,regime_score
2014-02-07,98.83931732177734,99.03843411209009,99.8354818204232,101.2664564174133,102.21893896416286,102.52132738503133,102.66280762171657,-0.9978060710296166,-2.3967848599653285,-3.306257799809864,-3.7243188536472793,-1.413078572722759,-0.9318063329570414,-0.4323558529484628,0,0,51.75040254814341,7.130191032619313,29.522580375598444,-22.39238934297913,32.57929192219433,28.415990058369857,41.392817339153346,-1.2602274997004201,-0.8444914815917903,-0.4157360181086298,0,-2.268232821137517,-4.908173553466655,-5.192753734127464,,19.216243499555905,18.41026498960973,16.80245151691301,16.313143150829493,-80.7837565004441,-90.25534930787532,2.41187075353335,2.4401936586443225,2.2244236776112962,2.250545367861608,2.5315870479428404,2.561315796730067,22.028686984373813,21.879916144521168,,109.36145099664212,96.24122768377781,12.762696864721129,-0.6039564912813457,0,105.71530377263589,96.8176090621907,-0.5455658290425908,3.0,0.6417091689350701,0.5853507275283342,0.5776325150078713,-16363534.0,60.53925773682754,-3.9595282653015618,-339091.39561863313,1342293.5543747318,-13556140.9204596,0.40679853556251383,0.5362471300891857,0.591723889948471,0,0.9331618433026165,1,0,1,0,0,0.5225672190271258,-0.35154071643448415,0.4850560374840329,-2.268232821137517,-4.908173553466655,-5.192753734127464,-8.649944316943516,1.9496303286356769,,,4,6,2,1,2014,0,1,0,0,1,23.333253449355308,22.028686984373813,21.879916144521168,,high,,,-3,-2.0,-5.0
2014-02-10,99.92200469970705,99.33295994526605,99.85281321531455,101.13097689759053,102.08774059830486,102.40437605741546,102.55447417668844,0.06929347523068063,-1.1954519129264818,-2.1214456171770535,-2.566898712235588,-1.263869608982715,-0.9371974490835377,-0.45510796299287337,0,0,52.40749087269228,9.824433270781268,30.701554680599347,-20.87712140981808,50.12328595566651,33.29547851503652,40.64970639345753,-1.1878527477671241,-0.9132701646839183,-0.2745825830832058,0,1.6616354534806366,-1.7148341370187503,-7.050228095322608,,30.223401819902097,21.050255431314017,26.42697797656558,18.48810572594471,-69.7765981800979,-65.2700951026773,2.267683434490629,2.269453501564183,2.24146401428411,2.243213615479716,2.417984758574683,2.419872145120976,21.09940770769943,18.69234067155929,,108.70933950254073,96.135432073387,12.276522688296279,-0.3977094793078338,0,105.61390492615875,96.6480488690223,-0.26968360637938027,2.0,0.9660992245543782,0.7908634158419883,0.7878114486335606,-12875665.0,16.78096203840649,-2.5493694888444742,-300885.2258018344,3776271.7421722906,-12684173.67045953,1.2081813091343863,0.7249087854806,0.0,1,-0.11143347713698082,0,0,0,0,0,1.095401513554517,1.623692941808197,0.7400100147914479,1.6616354534806366,-1.7148341370187503,-7.050228095322608,-7.64929442435842,3.066388122318788,,,0,7,2,1,2014,1,0,0,0,1,12.262146945493596,21.09940770769943,18.69234067155929,,high,,,-2,-2.0,-4.0
2014-02-11,101.27999877929688,99.98197627462484,100.13860412011493,101.14591113011497,102.04241475004476,102.35503002654032,102.50554613609518,1.139814828867447,0.13256853162300075,-0.7471559474709011,-1.1955912660288281,-0.9958949390492133,-0.8785597852871252,-0.4518110517020446,0,0,53.60560015489181,10.058750752939623,32.41160959189556,-22.35285883895594,50.97044369771651,34.628121710907294,35.37528288668716,-1.0189347205264028,-0.9344292695555312,-0.08450545097087159,0,2.966376423682826,0.2542877017900347,-4.926813903532057,,46.54797346690847,31.995872928788824,38.498837515610184,27.242755669696255,-53.45202653309153,-38.40446611945846,2.2257371815552216,2.197607828180775,2.2283561989875813,2.2001937458979217,2.3410841437379437,2.3114970102235977,22.20364659969588,19.523288689683085,,108.15672327348572,96.16320241621155,11.739942462086491,-0.14673990665852812,0,105.60262352809013,96.6891987321398,0.03008667313664396,2.0,1.7973339976860823,1.5490348817727004,1.6336093537955396,-5358285.0,-52.50077266352997,-0.9167508039887636,-198719.96636066868,10208557.534026993,-6132346.094592492,0.8957941559728897,0.12797298474558844,0.9689191847923461,1,0.4591469107324693,0,0,0,0,0,1.3590540778990245,2.469342690392873,3.0048138848454364,2.966376423682826,0.2542877017900347,-4.926813903532057,-6.394198394264136,4.467116073038404,,,1,7,2,1,2014,0,0,0,0,1,13.848225065875786,22.20364659969588,19.523288689683085,,high,,,-1,-1.0,-2.0
2014-02-12,103.90425872802734,101.28940830468053,100.89248164583647,101.42097006996664,102.14515461992626,102.4214226000915,102.55775878052948,2.9851352975567957,2.4484962590552772,1.7221610899181394,1.3129186553104466,-0.5210839767807229,-0.7089759202521639,-0.4023139404656706,1,0,53.67319471502619,18.490809160213534,36.232614550943204,-17.74180539072967,88.25001636994608,47.89480916524949,44.27548072554283,-0.6832681391404805,-0.884147246568912,0.2008791074284315,1,4.754864519563062,2.2021859313659853,-2.9814858296342006,,88.5519020230123,55.10775910327428,61.827140614385975,42.25098536885391,-11.448097976987688,30.384743697303332,2.139226756672057,2.0588441540895355,2.2755471321904537,2.190042217756223,2.3664278330317217,2.277508027102066,25.597083233863216,21.840056984806104,,107.60050311036436,96.40011334471377,10.98074109802208,0.3399793293492919,0,105.97206433434755,96.86987580558574,0.5456465003364431,3.0,1.1486529130918914,0.9952127737230869,1.0631459654962785,-375201.0,-96.72332773616557,1.7690741551720433,-69603.57694545892,13076907.76235962,-2043648.6643384057,2.1652832435372282,0.25261252379264165,0.3969707972884733,1,0.4167861335992513,0,0,0,0,0,2.5910939774486996,3.985362423710437,5.124419657574908,4.754864519563062,2.2021859313659853,-2.9814858296342006,-3.707447462297407,7.173957226021234,,,2,7,2,1,2014,0,0,0,0,1,20.040015473360622,25.597083233863216,21.840056984806104,,high,,,1,-1.0,0.0
2014-02-13,100.38082885742188,100.98654778695148,100.79006994924814,101.31771116769873,102.04932598820197,102.33594304075957,102.47866159254582,-0.4060331459560751,-0.9246974684674392,-1.6349908386195433,-2.0470922458617813,-0.5207788572890837,-0.7169227365478315,-0.41895122132925566,1,0,53.793772821190814,17.25970816299452,34.625440942454624,-17.365732779460103,59.35371564365058,41.2138804074888,37.02132791275174,-0.672453495962074,-0.8417749256362547,0.16932142967418062,0,2.0903309507034784,0.4776100026155916,-4.687201176690126,,47.10324145800569,60.734372315975484,31.323346006230995,43.88310804540905,-52.8967585419943,-7.985184101146171,2.4747916643976446,2.4654026994664187,2.4682340874711364,2.4588700009410633,2.447697013963019,2.438410841814884,30.112264848802074,24.173476468195485,,107.17027320070522,96.33670006589634,10.646881491000821,-0.25340813391815814,0,106.25417934264101,96.38124299275646,-0.18978797737064582,3.0,0.7316527475053178,0.7219712121152081,0.6883229256849238,-3563619.0,-69.18778141743994,-1.4995056387681085,-177723.95005337874,-11234167.221176147,-4702985.760053018,3.3568957606636993,0.35335148913511655,0.33568795852693717,0,-0.035325155215557125,0,0,0,1,0,-3.3910350872413786,-0.8878060157113676,0.4591822983273097,2.0903309507034784,0.4776100026155916,-4.687201176690126,-6.174960015032065,3.5396507321017885,,,3,7,2,1,2014,0,0,0,0,1,36.011837159252636,30.112264848802074,24.173476468195485,,high,,,-3,-1.0,-4.0
2014-02-14,101.44519805908205,101.13943144723287,100.92117867123997,101.33031641931335,102.0170010974145,102.2994364732759,102.44207669324715,0.5192362938498007,0.11337341461887807,-0.5604977917224252,-0.9731144333886887,-0.4037663776557565,-0.6731080807261147,-0.41494238456869503,0,0,53.16644536681779,17.48252735044992,30.50014886758654,-13.017621517136618,60.232941178098265,49.42200537021142,42.30497130278709,-0.5774144275503517,-0.7888692930906481,0.21145486554029647,0,2.6364819263381856,0.3084475568241096,-3.8608439559721153,,61.71285073648306,65.78933140583369,44.78974392362478,45.980076848080586,-38.28714926351694,-22.404811775047225,2.4826557493246986,2.4472875964802108,2.436775826157112,2.4020612831155645,2.376040066446952,2.3421907708861074,29.939016435699724,24.56725095758437,,106.66854085921769,96.43103952408309,10.081262911340149,-0.02043313678688127,0,106.20386807162757,96.45676476699913,0.023572467876511613,3.0,0.8202652353713596,0.8692434220973275,0.8329319895368092,199783.0,-101.69387577337403,-0.17763111394923997,-137819.42617306925,4005649.182266289,-2083657.086003433,0.509091478079837,0.3454534453084101,1.4181768637411694,1,0.5484475766845966,1,0,0,0,0,1.0603311546390604,-2.366660134097065,0.1631114551503554,2.6364819263381856,0.3084475568241096,-3.8608439559721153,-5.180103885218886,4.637513906218744,,,4,7,2,1,2014,0,1,0,0,1,36.29507935904716,29.939016435699724,24.56725095758437,,high,,,-1,-1.0,-2.0
2014-02-17,101.94066619873048,101.40650997286095,101.12517961750687,101.39044600442907,102.01297421722018,102.2850375247785,102.424767149383,0.8064129866647285,0.542674597049686,-0.07088119824417705,-0.4726405186222915,-0.26162858274694223,-0.6102441552831683,-0.40204429419130605,0,0,52.21664767966252,20.04238524223354,30.48766314522019,-10.44527790298665,66.95346595653797,52.42717231781176,42.97048429495925,-0.45955261552688853,-0.722972543956459,0.2634199284295705,0,2.020237189085705,3.7154416199445706,-3.2735668829001807,,68.51368255208538,59.10992491552471,49.725628619490756,41.94623951644885,-31.486317447914615,8.094236594592077,2.498385028634116,2.4508227401256963,2.4721676926691063,2.425104509175646,2.364680220298696,2.319663298735774,25.34438874405006,24.68335497719945,,106.17339845568152,96.58117841809776,9.461902350599173,0.1174655626400231,0,106.33478138976727,96.44611061909086,0.1112829432916351,3.0,0.5103713707864879,0.5567923717047486,0.5105766459696655,2411077.0,-120.75858397504166,0.5814455951543279,-127019.25282471949,1095625.724395752,-1235488.954506138,0.2707581152862054,0.8122743458586021,1.552347629358533,1,0.2170638196322251,0,0,0,0,0,0.4884096528254389,1.5539195671756767,-1.88980947781614,2.020237189085705,3.7154416199445706,-3.2735668829001807,-4.536868602594919,5.148573624613274,,,0,8,2,1,2014,1,0,0,0,1,35.96736784995701,25.34438874405006,24.68335497719945,,high,,,-1,-1.0,-2.0
2014-02-18,101.59203338623048,101.46835115312092,101.21858826229948,101.41024081053193,101.99106499451023,102.257778609876,102.39670918716354,0.3689491528603872,0.1792645143582794,-0.3912417311273453,-0.7858414663133861,-0.1889873711970802,-0.5694853603200989,-0.3961496378871554,0,0,50.96430655752247,19.394533195420312,30.682142858534554,-11.287609663114242,63.112116071467554,49.80287019034843,42.60191444235798,-0.3881757710152698,-0.6559860164044264,0.26781024538915665,0,0.3080910453144625,3.283606609128964,-3.5539790416912798,,63.72832314452535,64.65161881103126,47.20177482655299,47.23904912322285,-36.27167685547465,-1.2779752434224507,2.6976244614974285,2.655350396661179,2.554747607515389,2.51471254424331,2.382157272240007,2.3448268460023542,25.568900299410192,24.688828571304448,,105.61347971827564,96.76673649876537,8.74269568920971,0.09086400898888701,0,106.51973602556271,96.30074559550116,0.0355793611791173,3.0,1.077392359257693,0.9976905424452056,0.9081067196777546,-1474350.0,-87.04765885676119,0.47056361806127867,-140307.2505716902,-1354587.3427734375,548402.3754414695,0.10826251019685473,0.6676229428305768,2.0931082367393072,0,-0.23398662490797867,0,0,0,0,0,-0.3419958153111802,0.144743496940003,1.2066094119714599,0.3080910453144625,3.283606609128964,-3.5539790416912798,-4.86334851713906,4.788969902957698,,,1,8,2,1,2014,0,0,0,0,1,35.19310402819734,25.568900299410192,24.688828571304448,,high,,,-1,-1.0,-2.0
2014-02-19,102.5462417602539,101.82764818666617,101.48420515950167,101.5214612157924,102.01959484880162,102.26890776074005,102.40163065420963,1.046504329499398,1.0094225715321814,0.5162213320223596,0.14121953441601498,-0.03669771479306583,-0.4882725066174598,-0.3730759002247397,0,0,48.69966774543901,20.895374223771864,33.79487301120857,-12.899498787436709,62.65502184691408,57.42267997051213,44.751336958275644,-0.2561171315998081,-0.5759862780441171,0.31986914644430897,0,-1.306988745599047,3.385730229824846,-3.5887023338149526,,76.82585686965501,69.68928752208858,56.90274932535969,51.27671759046782,-23.174143130344994,56.1087037351388,2.6504353684139863,2.5846245780615957,2.4590594014523077,2.3980005110293754,2.377787798994069,2.3187468971833933,25.628777794963064,24.66679793001375,,104.76302048795797,97.23548949129007,7.4530559630773885,0.41102102968813153,0,106.43958001869701,96.60334241288778,0.20836839969304458,3.0,0.7994901781421331,0.6672072273003287,0.5881074146011155,1009201.0,-109.00543879064108,1.5889326870639233,-116980.3706725084,2369825.161514247,2396623.301134756,0.8664210111866923,0.1985570529274786,0.487369565244326,1,0.07220847833306572,0,0,0,0,0,0.9392551189479015,0.5940470904348238,1.0853581265922507,-1.306988745599047,3.385730229824846,-3.5887023338149526,-3.488783117087022,5.773205666863995,,,2,8,2,1,2014,0,0,0,0,1,29.218479639635298,25.628777794963064,24.66679793001375,,high,,,1,-1.0,0.0
2014-02-20,101.37179565429688,101.6756972961635,101.46171742030984,101.50684715568671,101.98670560499947,102.23493440239406,102.36849718717886,-0.08862629994764726,-0.1330466911091288,-0.6029314772497685,-0.9736408761179094,-0.0444597942320657,-0.4705107851716295,-0.3729580805326149,0,0,45.207922731874056,21.44406798605186,33.64297012512949,-12.198902139077628,50.450655608025514,50.67211709360631,40.659338776664015,-0.23855955575311327,-0.5084834088391306,0.2699238530860173,0,0.9872072268725107,3.098174075786897,-3.12169412085862,,60.7053239757131,67.08650132996449,47.53461037166938,50.546378174527355,-39.29467602428689,44.32542604771349,2.566540707626262,2.5318094555400856,2.3961389445907417,2.363713623819167,2.3410843685338083,2.309404063944463,26.02899772607715,24.351037914157725,,104.1967243168274,97.47513695026244,6.665865356062787,0.1594459735560371,0,106.29912504486819,96.71456926650524,-0.028181066397404902,3.0,0.6614706273733989,0.5225544693567706,0.4621446354327217,-872768.0,-91.97790829065504,0.6534065025437034,-138534.26797426722,-2210271.163581848,1223802.7640592852,0.32479579049061963,0.685670824480079,0.2345729020432087,0,-0.8231622020732884,0,1,0,0,0,-1.145284396382662,-0.21678641975430013,-0.5580408345817633,0.9872072268725107,3.098174075786897,-3.12169412085862,-3.274345224838083,4.561801646807659,,,3,8,2,1,2014,0,0,0,0,1,14.792702175133662,26.02899772607715,24.351037914157725,,high,,,-3,-1.0,-4.0
