Date,Open,High,Low,Close,Volume
2014-01-01,73.64946971382032,75.12007186948466,73.47458603645954,74.59542083740234,6249720
2014-01-02,74.97699916558152,75.4857484725704,72.4173508033605,73.17253112792969,5758806
2014-01-03,72.70351874519746,77.55254217904424,72.21861858512983,76.88480377197266,14554836
2014-01-06,77.25046227449961,77.88640427939816,75.82755823147315,76.43964385986328,10535952
2014-01-07,76.63042269460118,78.14076844974174,75.43804063647835,75.7560043334961,9931380
2014-01-08,75.85140123524803,76.43964505174827,74.97699006203223,75.57318115234375,9203658
2014-01-09,75.23932976659975,76.08194472553083,72.80686674895105,73.73693084716797,7714500
2014-01-10,73.92769836342464,74.70672045108468,72.33785781377499,72.56043243408203,7165674
2014-01-13,72.65582117329691,74.21387261811081,72.65582117329691,73.86410522460938,4523886
2014-01-14,73.80050678512323,75.43009084898019,73.45868669209094,74.57952880859375,3978834
2014-01-15,75.19956156555533,75.29495067128738,72.76709934191544,73.093017578125,4207932
2014-01-16,73.18046738338676,74.22976221619355,73.18046738338676,73.68921661376953,5165934
2014-01-17,73.62561994518948,73.99128184303416,69.82589182815468,70.1756591796875,5543238
2014-01-20,70.97059547150755,72.94994716502983,70.85135724231407,72.25041961669922,9402540
2014-01-21,72.60813699598623,77.1709862504279,71.70192205388645,76.70198059082031,15967722
2014-01-22,77.02788401855328,79.07878269564446,75.51753092561522,76.15347290039062,23549610
2014-01-23,73.87205718478407,74.40465558293107,71.24086884795169,71.72576904296875,15048510
2014-01-24,71.72576610913693,71.8609061606614,67.29805722728672,67.6637191772461,13826442
2014-01-27,66.77341051569928,67.66372362627183,65.51743543112435,67.03573608398438,10905474
2014-01-28,67.07547217801829,68.56992356033302,66.46338653204418,67.42523956298828,8849178
2014-01-29,67.9975844236155,69.69871594340033,67.72731159959682,68.02938079833984,7703622
2014-01-30,67.40934650104973,68.47454334227295,65.8354003417858,66.74161529541016,8795148
2014-01-31,67.13112045747614,70.2233670231827,66.88469673400094,69.35690307617188,9595416
2014-02-03,68.68121464810622,71.43164097916758,68.5222327808471,70.12796783447266,11050746
2014-02-04,70.17565972573557,70.19156154989383,67.64780823605426,67.9339828491211,6854226
2014-02-05,68.04527218165707,69.39663609435672,67.5285684356687,67.81474304199219,5581788
2014-02-06,68.04527277055338,68.56196924329093,66.46337970449838,67.10726165771484,5399358
2014-02-07,67.39343666087733,69.4284334713385,67.39343666087733,69.21380615234375,8555106
2014-02-10,69.46023741123953,70.42209045382455,68.6812153372679,69.7861557006836,5860026
2014-02-11,70.21541362600367,70.85135568621781,68.56198028043926,69.06278228759766,6230406
2014-02-12,69.15021290516471,69.66690937714067,68.53812004524755,68.80044555664062,3944784
2014-02-13,68.80045480257209,69.31715134398569,67.66371804482803,67.95783996582031,3582810
2014-02-14,67.95783102834521,68.7607021110059,67.34573816666972,68.0691146850586,2299068
2014-02-17,67.44112927173259,69.6112661688036,67.44112927173259,69.15021514892578,3786726
2014-02-18,69.31715040607129,69.92129606591604,69.1184248885292,69.42049407958984,3252282
2014-02-19,69.42048431517814,70.716202744869,69.17405335483933,70.0325698852539,4815528
2014-02-20,69.92924596884023,71.06598275393713,69.58742583924223,69.81795501708984,3926550
2014-02-21,69.95307553610137,70.8910792565361,69.95307553610137,70.4459228515625,3055920
2014-02-24,70.0087418831728,71.30446798100314,69.63513261021043,70.07234191894531,2967180
2014-02-25,70.43003887971675,71.0182753821762,70.03257332556626,70.47772979736328,2095614
2014-02-26,70.43003179051584,70.87518821750523,69.07866068678425,69.7702407836914,3469524
2014-02-28,70.01668783765206,73.13277626566646,69.47614218290359,72.8863525390625,8860410
2014-03-03,73.2122590225463,74.51593202512875,71.62241869009236,72.18681335449219,5776578
2014-03-04,72.65581135822062,73.0850732679989,71.71780753058228,72.55247497558594,4559772
2014-03-05,72.88634920869835,74.22976600983652,72.4968381729943,72.83070373535156,4384926
2014-03-06,73.13275621391882,73.4825235220525,72.17885066644284,72.34578704833984,2735832
2014-03-07,72.36170230310873,73.08508622064488,69.87360135093364,70.27900695800781,5299278
2014-03-10,70.1120725817968,71.2090656491655,68.2440047299568,68.54607391357422,4315428
2014-03-11,68.63351595612194,69.42843984215493,67.58422108430132,68.72891235351562,4841292
2014-03-12,68.84019359049734,70.25515762101664,68.72890992700584,69.13431549072266,3484290
2014-03-13,68.92763202472963,69.51587579609158,67.96577908022675,68.11681365966797,3078246
2014-03-14,67.74319294994267,69.15815682153632,67.72729840453901,68.74479675292969,4218540
2014-03-18,69.07867908715802,70.2710613917564,68.76071532441448,69.8259048461914,3105852
2014-03-19,70.27106448336397,70.41415182175578,68.7050728692144,68.8958511352539,5087142
2014-03-20,68.45068479417766,69.73845610033948,68.37914477406107,68.54607391357422,2437926
2014-03-21,68.76071444035158,69.31715465686061,68.52223798249803,68.975341796875,1730658
2014-03-24,68.72891615972077,69.79410563828162,68.72891615972077,69.22176361083984,2357082
2014-03-25,68.86402921144834,70.06435839821344,68.76069284177552,69.07070922851562,2118036
2014-03-26,69.12637519661638,69.34100254939828,66.98803438774651,67.16291809082031,2539440
2014-03-27,67.09136935741802,67.56832220290269,65.09611613529229,65.9466781616211,6365868
2014-03-28,66.75750868835283,67.29806165226945,66.0579811173168,67.03573608398438,3412986
2014-03-31,67.25034868887482,68.33143982399832,66.61441401134145,67.4729232788086,4546482
2014-04-01,67.45703284616944,68.68121135976143,67.32189280717695,68.5142822265625,3501402
2014-04-02,68.38709076947762,70.827500569799,68.38709076947762,69.9610366821289,6482502
2014-04-03,69.53178064179394,70.49364100649377,68.36324747690686,69.06278228759766,4608804
2014-04-04,68.91968927254584,70.03257686949352,68.53812552345077,68.84019470214844,2513442
2014-04-07,68.95148219885809,69.23765681580673,67.25035087698583,67.7988510131836,2737848
2014-04-09,67.97372901262202,68.49043278993935,67.4331834147676,67.9180908203125,4205640
2014-04-10,68.36323735069477,69.29329392466913,67.88628451504407,68.11681365966797,2811720
2014-04-11,68.11681159527362,69.99282651049215,68.11681159527362,69.66690826416016,6485016
2014-04-15,70.09615836940176,72.62400961418226,69.71460195924186,71.7813949584961,10766070
2014-04-16,72.27426190276722,72.97379673329739,71.00239230171529,72.6876220703125,8907672
2014-04-17,72.95787946555032,73.0453213008604,71.78139924190911,72.298095703125,4113798
2014-04-21,73.29175455824196,81.67817279389762,73.13276542848251,78.91979217529297,49041336
2014-04-22,79.31725875293961,79.69882248051012,77.32995282689684,77.663818359375,12804900
2014-04-23,77.90229238958916,78.05332696578465,73.8243442768661,74.26950073242188,11894808
2014-04-24,74.26950073242188,74.26950073242188,74.26950073242188,74.26950073242188,0
2014-04-25,75.8355158894687,77.09149096842792,74.7623717966932,75.30291748046875,13898358
2014-04-28,75.35854486747746,76.78145604146066,73.57791908178156,75.66061401367188,6172530
2014-04-29,75.69243090690905,77.18688249736721,74.91340873386541,75.46985626220703,6151758
2014-04-30,75.9944844193609,76.86890282274305,73.39509286252024,74.87364959716797,4941318
2014-05-02,74.40466347101736,76.4396608730878,74.40466347101736,75.5970458984375,3284538
2014-05-05,75.38239953687102,76.23296157281855,74.25361015276249,74.55567932128906,3689964
2014-05-06,74.72262556310264,75.51754223402281,74.24567264946097,74.90545654296875,2656332
2014-05-07,74.58748969305951,76.94840529251161,74.58748969305951,76.20117950439453,6002532
2014-05-08,76.86890685870401,78.68132194766062,76.3442557891282,76.71786499023438,9433920
2014-05-09,77.18686916953573,77.22662009323345,74.2456647020603,74.88159942626953,4248528
2014-05-12,74.87365194093512,75.73216126898728,72.83070045568952,73.1407241821289,3448710
2014-05-13,73.47458630821,74.39669561551736,72.49683153265269,72.71940612792969,5050026
2014-05-14,73.11686545791326,75.07236756492453,72.81479632259128,72.99762725830078,4460130
2014-05-15,73.35535432275813,74.0071908951056,69.47613853984858,70.12796783447266,5929806
2014-05-16,71.54292620612301,72.1709136287508,66.93237964693193,68.1883544921875,6582258
2014-05-19,68.66531613202837,70.1120766658487,65.7400059671271,69.22176361083984,6080610
2014-05-20,69.17406297843972,71.94039117119914,69.16611570440386,70.9546890258789,6392664
