Date,Open,High,Low,Close,Volume
2021-03-19,245.54558815698468,257.7773132324219,233.31387772006428,257.7773132324219,797366.0
2021-03-22,270.6325378417969,270.6325378417969,270.6325378417969,270.6325378417969,103188.0
2021-03-23,284.159423828125,284.159423828125,281.08949274264825,284.159423828125,807676.0
2021-03-24,278.1154709492279,281.76101735938346,269.96099853515625,269.96099853515625,372598.0
2021-03-25,256.48211669921875,256.48211669921875,256.48211669921875,256.48211669921875,64156.0
2021-03-26,243.67478942871094,243.67478942871094,243.67478942871094,243.67478942871094,125005.0
2021-03-30,231.4910726360788,255.85856244112145,231.4910726360788,255.81057739257812,1603528.0
2021-03-31,243.09920679816616,256.14636850238253,243.09920679816616,249.14312744140625,537255.0
2021-04-01,250.39026314066348,261.5666809082031,249.43091347345788,261.5666809082031,527640.0
2021-04-05,267.5626346907013,274.6138610839844,263.8211765872339,274.6138610839844,431503.0
2021-04-06,293.8008448616039,329.53662109375,288.7642589496907,329.53662109375,3641770.0
2021-04-07,329.05697260645866,335.67648019415606,306.60819374177424,317.1610412597656,1610389.0
2021-04-08,321.38207346435524,327.23411110523006,308.4308555784782,310.2056579589844,521383.0
2021-04-09,309.00657072246685,326.08298513594366,300.3724226820957,320.2789306640625,704343.0
2021-04-12,309.8699202552968,313.8992002790245,290.2512092589729,296.43902587890625,603548.0
2021-04-13,298.35769128462874,310.8292346502242,294.3284117172426,304.8812561035156,319966.0
2021-04-15,308.9105793778279,308.9105793778279,292.8414731524285,298.45367431640625,288127.0
2021-04-16,292.5057276683956,302.81873729575165,284.9268706348609,288.8122253417969,577405.0
2021-04-19,289.7235772357724,315.6260162601626,283.4878048780488,301.13983154296875,1202262.0
2021-04-20,304.5934807572022,312.50811450916103,298.3577087102044,303.7300720214844,569326.0
2021-04-22,305.07320338609264,330.687851984982,300.70817397927317,322.1976013183594,1102639.0
2021-04-23,324.4520543929208,327.0902658576629,310.0618100397817,316.8731689453125,400051.0
2021-04-26,329.53662016254094,329.53662016254094,311.78865080880877,314.85858154296875,523268.0
2021-04-27,315.43419041736973,323.3008701861235,308.91062373867,312.8439636230469,609651.0
2021-04-28,307.2317243273917,325.69920502466664,307.2317243273917,318.1683044433594,2084800.0
2021-04-29,324.2601908970214,368.77401006416534,314.6666941249202,361.0992126464844,3772871.0
2021-04-30,355.918757987008,414.4390928581872,354.95940823502144,393.477294921875,4805983.0
2021-05-03,398.1301195330445,431.4195653349323,394.5805139854322,415.9740295410156,2332322.0
2021-05-04,425.9512815291671,438.18299062713305,376.6886668752864,391.94232177734375,1768388.0
2021-05-05,398.13016645958095,410.60171384265215,381.2456041470934,401.343994140625,1047432.0
2021-05-06,403.83830947264573,412.42447260477144,395.34805789876384,401.343994140625,593610.0
2021-05-07,407.72360734900167,407.72360734900167,398.1301107054958,399.7610168457031,441798.0
2021-05-10,406.76427335373734,415.1106274659112,389.11224470511314,404.0301208496094,941975.0
2021-05-11,398.65774285697483,440.82117247959997,396.7390435208286,421.29840087890625,864569.0
2021-05-12,422.11384981798653,444.8504484394484,411.60895934465947,423.600830078125,1016524.0
2021-05-14,426.91062009576797,430.36428490026327,397.6024982247243,407.14801025390625,647034.0
2021-05-17,408.6829877111997,412.5203866568448,399.089490347087,406.38055419921875,430937.0
2021-05-18,415.39835923221415,415.39835923221415,401.0081158407979,405.229248046875,319258.0
2021-05-19,408.44308464485175,415.9259996756265,400.0967315684273,402.3032531738281,611215.0
2021-05-20,405.8049536132812,405.8049536132812,393.3334065755208,395.7317810058594,509590.0
2021-05-21,399.7130204916108,430.7479871110292,397.17074980838777,419.1878356933594,1070676.0
2021-05-24,422.1138418785493,473.63092929135604,418.9959555464918,464.5650634765625,1985360.0
2021-05-25,473.43906047527446,479.0032768308392,445.13824531008584,452.4772644042969,1354919.0
2021-05-26,452.81303688753957,483.22443264355206,443.4114219850078,464.9008483886719,1086601.0
2021-05-27,467.1073454042625,472.09597536635806,455.69109026153706,457.6577453613281,398914.0
2021-05-28,462.40652012889404,474.87806527759864,458.7610032577759,464.2292785644531,576746.0
2021-05-31,465.28459450230815,473.7748450202818,460.4878461053772,465.5723876953125,344233.0
2021-06-01,468.83425641305786,470.9927934512818,445.57002388997734,451.7578125,388392.0
2021-06-02,448.9757043602932,494.06514475545083,442.26025579080164,481.5935974121094,1436166.0
2021-06-03,487.3496570171427,508.35943927474193,479.62690349372633,500.6366271972656,1246978.0
2021-06-04,507.3040184561525,575.6097165283231,506.4885947793567,548.60400390625,3630077.0
2021-06-07,556.2309602055612,572.6358756756484,533.6382858373279,565.4887084960938,2358385.0
2021-06-08,575.6097503879074,586.7381821404529,538.818717263901,550.2828979492188,1828933.0
2021-06-09,554.8879241870031,558.3415598987726,514.4992641890359,531.2399291992188,797784.0
2021-06-10,535.7968085365616,567.8391120031648,535.7968085365616,557.4780883789062,1150997.0
2021-06-11,563.1383276420146,567.9350765997831,548.7480807687093,552.8253173828125,356954.0
2021-06-14,556.4227160483205,557.3820655587486,532.438978287617,544.4308471679688,402211.0
2021-06-15,547.1651638345962,555.6554451443275,538.1952661536624,540.7855224609375,746461.0
2021-06-16,543.6634998101196,544.3350563271244,524.2366679166821,528.7935791015625,356739.0
2021-06-17,521.2146377223144,548.7479835739879,519.0081453033697,541.408935546875,439426.0
2021-06-18,546.8293482201406,548.652136135832,503.99435918793847,529.6090087890625,601877.0
2021-06-21,520.9269135400591,533.3505044964402,515.218770824526,524.5244750976562,260753.0
2021-06-22,529.3691908358109,541.5049888355709,521.8862743482478,531.57568359375,1202659.0
2021-06-23,533.3983603191226,535.9406600983791,521.8861654920912,522.9894409179688,233356.0
2021-06-24,524.7642266364111,528.2178617447556,516.1300803114975,517.760986328125,191350.0
2021-06-25,522.8455801176752,537.2358254420149,519.008181364518,527.3065795898438,598968.0
2021-06-28,532.534948172557,534.8374106715088,514.739024514836,517.952880859375,298114.0
2021-06-29,518.0009077700253,522.8456122831208,503.56270578384505,509.1269226074219,339594.0
2021-06-30,513.2521397867705,522.6058002782116,496.94319328887315,502.1716613769531,420016.0
