earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-06 10:00:00,3.2,2.53,-21.12,PAYTM
2026-01-29 08:00:00,3.36,3.46,2.91,PAYTM
2025-11-04 11:00:00,1.68,2.35,39.59,PAYTM
2025-07-22 06:00:00,0.28,2.14,664.11,PAYTM
2025-05-05 20:00:00,0.61,-0.28,-145.49,PAYTM
2025-01-20 00:00:00,-5.13,-3.27,36.21,PAYTM
2024-10-22 01:00:00,-0.03,-6.36,-21083.67,PAYTM
2024-07-19 01:00:00,-14.99,-13.0,13.29,PAYTM
2024-05-21 23:00:00,-7.93,-9.0,-13.47,PAYTM
2024-01-19 06:00:00,-3.89,-3.0,22.89,PAYTM
2023-10-20 08:00:00,-4.36,-4.9,-12.3,PAYTM
2023-07-21 12:00:00,-6.22,-6.0,3.61,PAYTM
2023-05-05 11:00:00,-4.44,-3.0,32.51,PAYTM
2023-02-03 11:00:00,-7.52,-6.0,20.27,PAYTM
2022-11-07 10:00:00,-9.03,-9.0,0.33,PAYTM
2022-08-05 11:00:00,-10.33,-10.0,3.19,PAYTM
2022-05-20 12:00:00,-11.6,-12.0,-3.4,PAYTM
2022-02-04 12:00:00,-9.51,-12.0,-26.18,PAYTM
