earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-04-28 07:00:00,1.53,1.61,5.23,GODIGIT
2026-01-22 07:00:00,1.4,1.51,7.86,GODIGIT
2025-10-28 08:00:00,1.92,1.26,-34.37,GODIGIT
2025-07-28 08:00:00,1.77,1.49,-15.82,GODIGIT
2025-04-28 07:00:00,1.05,1.25,19.05,GODIGIT
2025-01-22 07:00:00,1.36,1.28,-5.88,GODIGIT
2024-10-24 06:00:00,1.73,0.96,-44.51,GODIGIT
2024-07-25 11:00:00,1.01,1.12,10.89,GODIGIT
