earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2024-01-25 02:00:00,3.96,4.03,1.9,ELECON
2023-07-11 07:00:00,3.2,3.25,1.56,ELECON
2013-05-23 09:00:00,0.7,0.51,-27.4,ELECON
2013-01-29 08:00:00,0.88,0.38,-56.82,ELECON
2012-11-01 09:00:00,0.7,0.7,,ELECON
2012-06-20 11:00:00,1.25,1.29,2.8,ELECON
2011-08-02 13:00:00,0.85,0.81,-5.29,ELECON
2010-01-29 01:00:00,0.9,0.65,-27.78,ELECON
2009-10-28 06:00:00,0.75,0.55,-27.33,ELECON
2009-05-04 00:00:00,1.55,0.92,-40.97,ELECON
2009-01-29 22:00:00,0.95,0.68,-28.95,ELECON
2008-10-17 03:00:00,1.03,0.86,-16.71,ELECON
2008-07-29 06:00:00,0.55,0.65,18.35,ELECON
2008-05-26 05:00:00,1.59,1.24,-21.86,ELECON
2008-01-29 05:00:00,1.06,1.69,58.96,ELECON
2007-10-25 06:00:00,1.37,2.79,103.78,ELECON
2007-07-28 05:00:00,1.35,1.69,25.19,ELECON
2007-06-15 04:00:00,4.5,3.19,-29.18,ELECON
