earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-13 03:00:00,9.67,6.86,-29.07,CIPLA
2026-01-23 02:00:00,15.55,10.94,-29.67,CIPLA
2025-10-30 03:00:00,16.34,16.72,2.32,CIPLA
2025-07-25 03:00:00,14.66,16.06,9.55,CIPLA
2025-05-13 04:00:00,12.9,15.12,17.25,CIPLA
2025-01-28 03:00:00,14.79,19.43,31.36,CIPLA
2024-10-29 04:00:00,14.97,16.12,7.67,CIPLA
2024-07-26 05:00:00,13.84,13.07,-5.55,CIPLA
2024-05-10 05:00:00,10.72,11.62,8.41,CIPLA
2024-01-22 08:00:00,12.97,11.32,-12.7,CIPLA
2023-10-27 04:00:00,12.34,14.0,13.47,CIPLA
2023-07-26 05:00:00,10.97,12.33,12.42,CIPLA
2023-05-12 05:00:00,9.34,8.1,-13.35,CIPLA
2023-01-25 03:00:00,11.27,9.92,-12.01,CIPLA
2022-11-04 04:00:00,9.54,9.77,2.41,CIPLA
2022-07-29 06:00:00,7.73,8.5,9.92,CIPLA
2022-05-10 09:00:00,6.76,5.08,-24.92,CIPLA
2022-01-25 09:00:00,8.94,9.02,0.95,CIPLA
2021-10-26 09:00:00,8.78,8.8,0.21,CIPLA
2021-08-05 09:00:00,8.44,9.95,18.0,CIPLA
2021-05-14 08:00:00,6.84,5.12,-25.17,CIPLA
2021-01-29 06:00:00,7.16,9.26,29.25,CIPLA
2020-11-06 07:00:00,7.01,8.24,17.53,CIPLA
2020-08-07 08:00:00,4.01,7.16,78.55,CIPLA
