earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-04-16 10:00:00,3.16,3.44,8.73,ANGELONE
2026-01-15 08:00:00,2.76,2.88,4.23,ANGELONE
2025-10-15 10:00:00,2.27,2.27,0.24,ANGELONE
2025-07-16 10:00:00,1.19,1.23,3.36,ANGELONE
