earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-04-29 03:00:00,6.7,7.73,15.39,GRANULES
2026-01-22 19:00:00,5.6,6.19,10.54,GRANULES
2025-11-13 03:00:00,5.15,5.38,4.47,GRANULES
2025-08-12 19:00:00,5.65,3.81,-32.6,GRANULES
2025-05-28 04:00:00,5.25,5.29,0.84,GRANULES
2025-01-24 02:00:00,4.65,4.85,4.3,GRANULES
2024-11-06 02:00:00,3.3,4.01,21.52,GRANULES
2024-07-30 02:00:00,5.7,5.55,-2.63,GRANULES
2024-05-15 02:00:00,5.0,5.35,7.0,GRANULES
2024-01-23 01:00:00,4.9,5.18,5.71,GRANULES
2023-11-09 02:00:00,3.9,4.22,8.21,GRANULES
2023-08-09 06:00:00,5.54,1.98,-64.26,GRANULES
2023-05-16 04:00:00,5.5,4.93,-10.36,GRANULES
2023-01-24 03:00:00,5.79,5.1,-11.84,GRANULES
2022-10-20 03:00:00,5.5,5.82,5.82,GRANULES
2022-08-09 07:00:00,5.2,5.13,-1.35,GRANULES
2022-05-18 07:00:00,4.0,4.46,11.5,GRANULES
2022-02-08 03:00:00,4.4,4.05,-7.95,GRANULES
2021-11-12 06:00:00,5.2,3.24,-37.69,GRANULES
2021-07-27 07:00:00,5.0,4.83,-3.4,GRANULES
2021-05-11 03:00:00,4.9,5.13,4.69,GRANULES
2021-01-28 02:00:00,5.2,5.9,13.46,GRANULES
2020-10-20 02:00:00,4.12,6.56,59.22,GRANULES
2020-07-17 04:00:00,2.41,4.36,80.91,GRANULES
2020-06-02 07:00:00,2.9,2.04,-29.75,GRANULES
