earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-26 07:00:00,11.58,10.4,-10.22,SIEMENS
2026-02-06 03:00:00,11.75,9.13,-22.3,SIEMENS
2025-11-14 05:00:00,12.86,11.78,-8.4,SIEMENS
2025-08-08 11:00:00,12.64,11.89,-5.93,SIEMENS
2025-05-12 20:00:00,11.7,14.0,19.66,SIEMENS
2025-02-12 03:00:00,17.41,10.45,-39.98,SIEMENS
2024-11-26 07:00:00,20.68,23.35,12.92,SIEMENS
2024-08-09 11:00:00,15.0,14.9,-0.67,SIEMENS
2024-05-14 06:00:00,15.4,25.18,63.51,SIEMENS
2024-02-13 03:00:00,13.26,14.21,7.13,SIEMENS
2023-11-28 07:00:00,14.56,16.05,10.26,SIEMENS
2023-08-08 10:00:00,12.5,11.9,-4.8,SIEMENS
2023-05-11 06:00:00,11.08,13.26,19.65,SIEMENS
2023-02-14 07:00:00,9.18,12.99,41.58,SIEMENS
2022-11-22 09:00:00,10.0,11.01,10.1,SIEMENS
2022-08-02 12:00:00,8.4,8.3,-1.19,SIEMENS
2022-05-12 09:00:00,9.2,9.23,0.33,SIEMENS
2022-02-04 05:00:00,8.3,5.92,-28.67,SIEMENS
2021-11-24 07:00:00,10.95,9.07,-17.17,SIEMENS
2021-08-10 12:00:00,7.15,4.54,-36.5,SIEMENS
2021-05-11 06:00:00,15.4,8.87,-42.4,SIEMENS
2021-02-12 05:00:00,7.15,7.36,2.94,SIEMENS
2020-11-25 08:00:00,5.85,9.2,57.26,SIEMENS
