earnings_date,eps_estimate,eps_reported,surprise_pct,symbol
2026-05-28 12:00:00,1.18,1.18,0.43,LEMONTREE
2026-02-06 11:00:00,0.9,1.12,24.11,LEMONTREE
2025-11-12 11:00:00,0.57,0.44,-22.35,LEMONTREE
2025-08-08 11:00:00,0.5,0.48,-4.0,LEMONTREE
2025-05-29 09:00:00,1.0,1.07,7.0,LEMONTREE
2025-02-04 10:00:00,0.83,0.79,-4.24,LEMONTREE
2024-11-14 08:00:00,0.43,0.37,-14.61,LEMONTREE
2024-08-07 09:00:00,0.37,0.25,-31.82,LEMONTREE
2024-05-29 09:00:00,0.68,0.85,25.93,LEMONTREE
2024-02-06 10:00:00,0.55,0.45,-18.18,LEMONTREE
2023-11-09 10:00:00,0.3,0.29,-3.33,LEMONTREE
2023-08-10 10:00:00,0.5,0.3,-40.0,LEMONTREE
2023-05-30 10:00:00,0.6,0.56,-6.67,LEMONTREE
2023-02-10 09:00:00,0.37,0.51,39.09,LEMONTREE
2022-11-11 10:00:00,0.2,0.21,5.0,LEMONTREE
2022-08-02 08:00:00,0.07,0.21,221.58,LEMONTREE
2022-05-27 10:00:00,0.03,-0.12,-549.19,LEMONTREE
2022-02-10 06:00:00,-0.07,-0.02,73.33,LEMONTREE
2021-10-21 07:00:00,-0.25,-0.26,-4.0,LEMONTREE
2021-08-11 07:00:00,-0.5,-0.51,-2.0,LEMONTREE
2021-06-15 11:00:00,-0.57,-0.21,62.94,LEMONTREE
2021-02-09 09:00:00,-0.53,-0.4,25.0,LEMONTREE
2020-11-06 08:00:00,-0.75,-0.47,37.33,LEMONTREE
2020-08-06 11:00:00,-1.4,-0.53,62.14,LEMONTREE
