Date,crude_ret_1d,crude_ret_5d,crude_ret_20d,crude_vs_ma50,dxy_ret_1d,dxy_ret_5d,dxy_vs_ma50,vix_level,vix_chg_1d,vix_regime,vix_pctile,ivix_level,ivix_chg_1d,ivix_regime,sp500_ret_1d,sp500_ret_5d,sp500_ret_20d,us10y_level,us10y_chg_1d,us10y_chg_5d,gold_ret_1d,gold_ret_5d,usdinr_level,usdinr_ret_1d,usdinr_ret_5d,dow_ret_1d,dow_ret_5d,hsi_ret_1d,hsi_ret_5d
2006-01-27,2.2638091633562007,-0.8631987579546307,5.416531837195437,-1.8741324383583446,0.7898859473564945,0.41596712678622083,-0.1086923807628648,11.970000267028809,-0.44999980926513494,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.7763999112620157,1.7622003060539404,1.07660084991259,4.502999782562256,-0.019999980926513672,0.1419997215270996,-0.17866713921566024,0.9394782668529889,43.935001373291016,-0.12502910451741567,-0.4869765462224618,0.9042093354017178,2.248163050227836,1.5017286084701764,0.5814015115379378
2006-01-30,0.8707147569217089,0.3671072035265954,5.416531837195437,-1.8741324383583446,0.11195530056287151,1.6714056528827514,-0.1086923807628648,12.390000343322754,0.4200000762939453,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.11450867297171374,1.6909050359535716,1.07660084991259,4.534999847412109,0.032000064849853516,0.17799997329711914,1.2708028335081778,1.3433638122845926,44.02000045776367,0.1934655327547885,-0.11345413525477577,-0.06683688210465943,1.9754415137090753,1.5017286084701764,0.5814015115379378
2006-01-31,-0.6291153105710601,1.2824345983611707,5.416531837195437,-1.8741324383583446,-0.5144252895236678,1.0220321949021782,-0.1086923807628648,12.949999809265137,0.5599994659423828,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.3976054579116317,1.0435226351755311,1.07660084991259,4.526999950408936,-0.00799989700317294,0.13700008392334073,0.8837045082845663,2.3489286891165584,43.900001525878906,-0.2726009328416601,-0.6112670460924563,-0.32164979709748964,1.4249205943891008,1.5017286084701764,0.5814015115379378
2006-02-01,-2.0023566652176195,1.0782066832570658,5.416531837195437,-1.8741324383583446,0.6182588325293947,1.3358997857066957,-0.1086923807628648,12.359999656677246,-0.5900001525878906,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.18592626746127827,1.4058818413709595,1.07660084991259,4.560999870300293,0.033999919891356534,0.0819997787475586,-0.24526338627288702,1.2806851744392667,44.08000183105469,0.4100234599528907,0.1363047993345301,0.8199814895659241,2.280260357330244,-0.06881068784961863,1.7945968924832023
2006-02-02,-2.8245152078964275,-2.384548415507448,1.9867583926349797,-1.8741324383583446,-0.15640641973772018,0.8463100617867259,-0.1086923807628648,13.229999542236328,0.869999885559082,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.9060707913791766,-0.23472444027267114,-0.20573831903271111,4.560999870300293,0.0,0.03800010681152344,0.5444284251879816,2.286937200965089,44.15999984741211,0.18148369563149025,0.386447289063252,-0.9308945608145658,0.39327315088395487,-0.32148654026351586,1.0374385096329597
2006-02-03,1.0667941220634747,-3.527153651564796,4.108937399962165,-1.8741324383583446,0.5818469588066533,0.638154609014463,-0.1086923807628648,12.960000038146973,-0.26999950408935547,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.5358610609197956,-1.5338190458675571,-0.7420573010026077,4.5329999923706055,-0.0279998779296875,0.03000020980834961,-0.8908254298580776,1.5571884762743515,44.08000183105469,-0.18115492897156082,0.33003403489551,-0.5377852616907819,-1.0414197962339111,-1.6694183594260226,-0.584129533736466
2006-02-06,-0.3977392157048065,-4.74030422253231,1.40165322957706,-1.8741324383583446,0.4449900195738321,0.9729397946735441,-0.1086923807628648,13.039999961853027,0.07999992370605469,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.07832015153355076,-1.5694117441450106,-1.5893214373690845,4.545000076293945,0.012000083923339844,0.010000228881835938,0.49347685451022194,0.7776642822538316,44.13999938964844,0.13611060821572263,0.272600932841649,0.043075576238749136,-0.9325792423575341,0.7668902694194957,0.1803423389774128
2006-02-07,-3.1024426951741124,-7.11130469165091,-0.6456690510426966,-1.8741324383583446,-0.05538049756429464,1.438847563477852,-0.1086923807628648,13.59000015258789,0.5500001907348633,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.8094725835381955,-1.9764333187271332,-2.741541250851909,4.566999912261963,0.021999835968017578,0.039999961853026456,-3.3672416338111244,-3.46881363286754,44.20000076293945,0.13593424132463117,0.6833695367497894,-0.44923647705416014,-1.0593839424815732,-0.19970212068640691,-1.4989385486462115
2006-02-08,-0.8559215631975148,-6.024637122324328,-1.293987231569349,-1.8741324383583446,0.2105523558334932,1.0278160507080747,-0.1086923807628648,12.829999923706056,-0.7600002288818342,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.8662869079354651,-1.310757219363723,-1.864007481207064,4.59499979019165,0.0279998779296875,0.03399991989135742,-0.16334381380445073,-3.3895412716193007,44.119998931884766,-0.18099961464653758,0.09073752079995501,1.0126770638224647,-0.8702803684993432,-0.9252384196828389,-2.343109835134549
2006-02-09,0.11190998509675865,-3.184912435948417,-2.0644349752500957,-1.8741324383583446,-0.15481520421981587,1.029426139276346,-0.1086923807628648,13.119999885559082,0.28999996185302557,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.1477497792530147,-0.5555330893988963,-2.348979520036132,4.540999889373779,-0.053999900817871094,-0.019999980926513672,2.6177104259501816,-1.3973799126637543,44.09000015258789,-0.06799360839330193,-0.15851380223299572,0.2277406513959912,0.2890637401655072,0.26011911904428864,-1.7732999732205545
2006-02-10,-1.2456065036751673,-5.400034336358828,-3.2843267426094003,-1.8741324383583446,0.2879633775546342,0.7342348054185877,-0.1086923807628648,12.869999885559082,-0.25,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.2539968082329924,0.2341685615765421,-1.48282875530924,4.580999851226807,0.039999961853027344,0.04799985885620117,-2.5332130722708124,-3.0313731876894456,44.02999877929688,-0.13608839438274956,-0.11343704555515366,0.328025806335841,1.1620724663106152,0.08123116052913826,-0.024499931772337114
2006-02-13,-0.9702433257448573,-5.94378574044967,-4.19273555577252,-1.8741324383583446,-0.011045981108070979,0.27688558806626684,-0.1086923807628648,13.350000381469728,0.4800004959106463,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.3259698114938203,-0.1707509878371649,-1.9221658950743792,4.583000183105469,0.0020003318786621094,0.03800010681152344,-2.035625583159173,-5.471766316922311,44.150001525878906,0.27254769454694294,0.022660028021692646,-0.2447968702920078,0.8709801230448955,-0.7381091609974133,-1.5176795888604766
2006-02-14,-2.72697899717691,-5.579331826359624,-10.164376582601808,-1.8741324383583446,0.0,0.3324501982044925,-0.1086923807628648,12.25,-1.1000003814697283,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,1.0032817645881265,1.6536763030590595,-0.5768065369314179,4.613999843597412,0.03099966049194336,0.04699993133544922,1.2801529525162447,-0.9255854057962809,44.150001525878906,0.0,-0.11312044388576137,1.2492226819784902,2.591963810237763,0.7068301574404412,-0.6231191098377553
2006-02-15,-3.1391622317688883,-7.753794617550525,-12.216647168552274,-1.8741324383583446,0.19880749210916537,0.320691047825572,-0.1086923807628648,12.3100004196167,0.06000041961669922,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.3504402562430453,1.1338028135053246,0.16197649339662057,4.605999946594238,-0.007999897003173828,0.01100015640258789,-1.1357413317000686,-1.890558778489082,44.15999984741211,0.022646254105662678,0.09066390864853613,0.2772850715274888,1.8450743023773253,0.019062205359099416,0.3240610725058879
2006-02-16,1.3171547859343269,-6.643244839299934,-12.52431919385739,-1.8741324383583446,0.011025282292642657,0.4873213389574582,-0.1086923807628648,11.479999542236328,-0.8300008773803711,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.7328128814697354,2.025667045884605,0.3377300075006806,4.5960001945495605,-0.009999752044677734,0.05500030517578125,1.1673128868768812,-3.277236492471214,44.2400016784668,0.18116356732591488,0.3402166599223877,0.5580082273783482,2.1806712698134945,0.17908093105620804,0.24297120155465368
2006-02-17,2.4290147209730995,-3.1694681106669287,-12.392095969413663,-1.8741324383583446,-0.09919978392493034,0.09938855312814354,-0.1086923807628648,12.010000228881836,0.5300006866455078,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.1659723774475652,1.5982762418078833,2.041236965757909,4.540999889373779,-0.05500030517578125,-0.039999961853027344,1.0622688265510494,0.29079890047976065,44.3120002746582,0.1627454644208326,0.6404758191679072,-0.048192872653496366,1.7975053811755792,0.1605769190051065,0.3224451897304581
2006-02-21,2.03740378130266,-0.22861397862263821,-10.279001698744683,-1.8741324383583446,-0.09928987036259551,0.011047201379854599,-0.1086923807628648,12.40999984741211,0.39999961853027344,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.3270533054782976,1.5971718305491711,1.520001568595175,4.563000202178955,0.02200031280517578,-0.019999980926513672,0.3805793163376592,2.7643830081748533,44.31999969482422,-0.09017338813563924,0.3850468019704678,-0.4161890155830794,1.6226043004783364,0.18315864521201153,1.3418652640261097
2006-02-22,-0.14729976241488751,2.4173218634985227,-9.021770738620072,-1.8741324383583446,0.13251807083753953,0.14357991175555362,-0.1086923807628648,11.880000114440918,-0.5299997329711914,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.7513475466915054,1.3437562624759147,2.0373252681579856,4.531000137329102,-0.032000064849853516,-0.08299970626831055,0.0,1.4654698007362743,44.47999954223633,0.3610104885239718,0.7246369925949514,0.6153219352543093,0.986365887542906,0.05426097033338628,1.3775295506013974
2006-02-23,-0.7703612832914541,4.92201059798254,-8.063777800512128,-1.8741324383583446,-0.3088108359450614,-0.36375862722032304,-0.1086923807628648,11.869999885559082,-0.010000228881835938,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.3775135739912727,0.6085968017578214,1.8273384864220032,4.566999912261963,0.03599977493286133,-0.03900003433227539,-0.99295897410695,1.612008895729633,44.459999084472656,-0.04496505838468279,0.49728164027837973,-0.6101208456830265,0.09268494492196133,1.1308116925032197,2.340645926755913
2006-02-24,3.91476527261978,7.612043846441652,-5.055843919127501,-1.8741324383583446,0.24339110763211824,-0.13226357560016666,-0.1086923807628648,11.460000038146973,-0.4099998474121094,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.1273510897499497,0.0038816196881841236,1.2246609197797964,4.566999912261963,0.0,-0.029000282287597656,1.8964192042146832,2.344320108602327,44.290000915527344,-0.38236206128191563,-0.04964650432049966,-0.06658208409952016,-0.5290151301734491,0.27522180509660377,2.457786143552898
2006-02-27,-3.036083058408523,1.8704056645068023,-9.976390087236986,-1.8741324383583446,0.02206891395175603,-0.011035013567783913,-0.1086923807628648,11.59000015258789,0.13000011444091797,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.36372204857118007,0.5344772486100213,0.8101474349087256,4.590000152587891,0.023000240325927734,0.04900026321411133,-0.7337107508056162,0.5255571725656827,44.40999984741211,0.27093910454785153,0.11271243546575604,0.322732604159115,-0.15987400554274833,0.5918235935551852,2.251600478255922
2006-02-28,0.6721308973969053,0.5073672357329473,-10.153619285502447,-1.8741324383583446,-0.5737577610340105,-0.4859220613772197,-0.1086923807628648,12.34000015258789,0.75,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-1.0400860034838644,-0.18471860073970836,-0.35246986306209926,4.546999931335449,-0.043000221252441406,-0.01600027084350586,1.2439090007322573,1.390133748417921,44.25,-0.360278874041553,-0.1579415507811821,-0.9384021722841251,-0.6834312669650289,-0.19692411909932872,1.8636702962712803
2006-03-01,0.9119058372943689,1.5735173341761888,-8.760301985642094,-1.8741324383583446,0.12207369837584636,-0.4963019271310931,-0.1086923807628648,11.539999961853027,-0.8000001907348633,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.8261330698481784,-0.110627899024629,0.8718232112690627,4.589000225067139,0.04200029373168945,0.05800008773803711,0.3383234502601473,1.7331603471389512,44.27999877929688,0.06779385151838291,-0.44964200763881745,0.5468741394436316,-0.7509955313981465,-0.6306545728223201,1.1663685482778519
2006-03-02,2.243019787425893,4.658076729729532,-4.807687899064572,-1.8741324383583446,-0.7315491611387004,-0.9182452004195318,-0.1086923807628648,11.720000267028809,0.18000030517578125,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.16263247744955356,0.10482885757683302,0.520878149369608,4.638000011444092,0.048999786376953125,0.0710000991821289,0.8340749258263003,3.610500895605173,44.18000030517578,-0.22583215193731077,-0.6297768444954,-0.25349826814909937,-0.3948784288074991,0.40687815152302687,0.4421804775447846
2006-03-03,0.48926381882499204,1.2080723627031942,-1.5615369997913353,-1.8741324383583446,0.11166380777332119,-1.048446023444416,-0.1086923807628648,11.960000038146973,0.23999977111816406,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.14816343903563123,-0.17062369811031708,1.2896993397479406,4.684000015258789,0.046000003814697266,0.11700010299682617,-0.3871897500469679,1.288477516878328,44.18000030517578,0.0,-0.24836443458504665,-0.035553203056615246,-0.36395148231702645,-0.5065351650606398,-0.34087812130561
2006-03-06,-1.9789514021813837,2.311475159691989,-4.528075225336736,-1.8741324383583446,0.25651987301476,-0.8165043431484942,-0.1086923807628648,12.739999771118164,0.7799997329711914,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.6968428982565,-1.225542098986443,1.1257628488988924,4.73799991607666,0.053999900817871094,0.14799976348876953,-1.961126428610871,0.03605772537040863,44.25,0.1584420424189492,-0.360278874041553,-0.571605375387152,-1.2521679414207676,0.062207809929115676,-0.8655832319568679
2006-03-07,-1.3299119025584116,0.2768311090457498,-5.421592299502542,-1.8741324383583446,0.9789712530794636,0.7324337234984268,-0.1086923807628648,12.65999984741211,-0.07999992370605469,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.18619098341728924,-0.373247323200554,0.8584832796232567,4.736000061035156,-0.0019998550415039062,0.18900012969970703,-0.3964700144596933,-1.5847513828006532,44.20000076293945,-0.11299262612552985,-0.11299262612552985,0.20167363002552285,-0.11570319292842912,-1.3247658590278766,-1.9858686751419774
2006-03-08,-2.533292183996505,-3.1466850484553333,-4.866063857028369,-1.8741324383583446,-0.16524611879648043,0.4433623591961755,-0.1086923807628648,12.31999969482422,-0.34000015258788885,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.20299446737943594,-0.9889733610970453,1.8879756493673794,4.734000205993652,-0.0019998550415039062,0.14499998092651367,-1.8454879648547085,-3.7267080745341574,44.380001068115234,0.4072405024180714,0.22584076688165755,0.22812595298902227,-0.432350913059365,-0.7003460075933776,-2.054609647627037
2006-03-09,0.7497513487293661,-4.561236366491261,-3.3253365974863724,-1.8741324383583446,0.14345315546004933,1.3287209399795996,-0.1086923807628648,12.68000030517578,0.36000061035155895,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,-0.48808265953584895,-1.3117298344275663,0.5198874829346112,4.730000019073486,-0.004000186920166016,0.09200000762939453,0.55299539170508,-3.9950742202307765,44.459999084472656,0.1802569049843772,0.6337681696757969,-0.304022811959459,-0.48278486273222176,0.10998476891537212,-2.344224649984328
2006-03-10,-0.8433969339095349,-5.826918786189294,-4.2478439680357365,-1.8741324383583446,0.11019115605630514,1.3272303852410072,-0.1086923807628648,11.850000381469728,-0.8299999237060511,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.7223586629499623,-0.45135186498078683,1.3958136890525052,4.755000114440918,0.02500009536743164,0.0710000991821289,-1.0265766427016487,-4.611303107056097,44.45299911499024,-0.01574442111237362,0.6179239654339197,0.9483860029023683,0.49675229051502345,-0.41959724784199626,-2.258892515583466
2006-03-13,3.0186814558503583,-1.025475710964896,-0.11319484904834809,-1.8741324383583446,-0.3412191126035635,0.7231077208726289,-0.1086923807628648,11.369999885559082,-0.4800004959106463,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.2114810791593591,0.45921761397071936,1.3528137381153993,4.775000095367432,0.019999980926513672,0.037000179290771484,1.1483517117087727,-1.585880057838751,44.38999938964844,-0.14172210333623925,0.316382801465398,-0.002891862334652995,1.0715766277809236,0.6281657167790833,-1.7060628927337174
2006-03-14,2.1531455504307795,2.4683283499024933,3.0372252525726173,-1.8741324383583446,-0.5964224763275183,-0.8482942288675521,-0.1086923807628648,10.739999771118164,-0.630000114440918,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,1.039612464094386,1.6929472601870055,2.7413961578290014,4.696000099182129,-0.07899999618530273,-0.039999961853027344,1.0254599654733854,-0.1809299761016514,44.34000015258789,-0.11263626435689122,0.3167406950947971,0.6800305135566953,1.5540863769470281,-0.14354938837881637,-0.529410833209143
2006-03-15,-1.4738515493898041,3.582135446157819,4.364610521136192,-1.8741324383583446,-0.3333367241753482,-1.0152347941465467,-0.1086923807628648,11.350000381469728,0.6100006103515643,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.4269845505052494,1.920267928907493,2.155181736452616,4.730999946594238,0.034999847412109375,-0.0030002593994140625,0.2537544585699436,1.953912550403225,44.09999847412109,-0.5412757727579653,-0.6309206562757685,0.5239701086928061,1.8538443805691696,1.2925495559655165,1.4669153158250348
2006-03-16,2.2679808647858124,5.143047044104887,10.19064296424055,0.33740706109928187,-0.7023380990542116,-1.8512400057033362,-0.7932535276073183,11.979999542236328,0.6299991607665998,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.1772755973671547,2.6017289400570354,1.9789028167724654,4.645999908447266,-0.08500003814697266,-0.0840001106262207,0.23504771027114124,1.6315351813130263,44.34999847412109,0.5668934436510398,-0.24741478321349542,0.3877930139760233,2.5606341975939806,0.055213031418444025,1.411401180415539
2006-03-17,-1.273987653292863,4.686460000328285,7.372564900425704,-0.9205523762484402,-0.16840858470063003,-2.1243812191428346,-0.955472254938583,12.119999885559082,0.1400003433227539,0.0,50.79365079365079,35.7599983215332,2.3200035095214844,3.0,0.14709261335852375,2.0157290481551016,1.3859370433475515,4.673999786376953,0.0279998779296875,-0.08100032806396484,-0.05412135911107008,2.630107525423031,44.20500183105469,-0.3269371996732051,-0.557886506811478,0.23468934902255434,1.8355390836957808,0.4616945281285423,2.308897388302822
